image_id,original_captions,generated_caption
3691670743_0ed111bcf3.jpg,લાલ પુલની વચ્ચે એક છોકરો સ્કેટબોર્ડ પર કૂદી રહ્યો છે. | એક બાળક પુલ પર સ્કેટબોર્ડ પર યુક્તિઓ કરે છે | સ્કેટબોર્ડર પુલ પર એરબોર્ન છે. | એક સ્કેટબોર્ડ પુલ પરથી નીચે કૂદી પડે છે. | સફેદ શર્ટ પહેરેલો સ્કેટબોર્ડર હવામાં ઉછળ્યો.,એક છોકરો સ્કેટબોર્ડ પર સ્કેટબોર્ડ કરે છે.
3458434150_2b0d619244.jpg,પથ્થરના પાળા પર ચડતી વ્યક્તિ. | અંતરે એક વ્યક્તિ જંગલમાં ચઢી જાય છે. | એક રોક ક્લાઇમ્બર એક મોટા ખડક પરથી નીચે ઉતરી રહ્યો છે | વ્યક્તિ જંગલવાળા વિસ્તારમાં એક મોટા ખડક પર ચઢી રહ્યો છે. | આ વ્યક્તિ બહાર ખડકાળ વિસ્તારમાં ચઢી રહ્યો છે.,એક આરોહી ખડકના ચહેરા પર ચઢી રહ્યો છે.
3451523035_b61d79f6a8.jpg,ટ્રેક પર કેટલાક ઘોડાઓ એકબીજા સાથે દોડી રહ્યા છે. | મુઝ્ડ ગ્રેહાઉન્ડ્સ રાત્રે કૂતરા ટ્રેક પર દોડી રહ્યા છે. | રેસ ડોગ # 2 બીજા કેટલાક કૂતરા કરતા આગળ છે. | નંબરવાળા શર્ટ સાથે કેટલાક ગ્રેહાઉન્ડ ટ્રેકની આસપાસ દોડી રહ્યા છે. | નંબરવાળા ગણવેશમાં કૂતરાઓ દોડી રહ્યા છે.,રેસ.
2924870944_90ff9eca1a.jpg,"એક ભૂરા રંગનો કૂતરો કેમેરા તરફ ધસી આવે છે, તેની જીભ બહાર કાઢીને અને મોં ખુલ્લું રાખીને. | ભૂરા રંગનો કૂતરો ગંદકી અને ઘાસની પૃષ્ઠભૂમિ પર દોડે છે. | કેમેરા તરફ દોડતો કૂતરો | એક કૂતરો જેની જીભ તેના મોંમાંથી બહાર નીકળે છે. | બ્રાઉન કૂતરો ઘાસના રસ્તા પર દોડી રહ્યો છે.",એક ભૂરા રંગનો કૂતરો કેમેરા તરફ દોડી રહ્યો છે.
3197917064_e679a44b8e.jpg,"એક કૂતરો જે તેના મોંમાં લાકડાનો ટુકડો હોય તેવું લાગે છે તે બરફમાંથી પસાર થાય છે. | એક સફેદ કૂતરો તેના મોંમાં બરફમાંથી કંઈક વહન કરે છે. | બરફમાં એક સફેદ કૂતરો મોંમાં કોઈ વસ્તુ લઈને દોડી રહ્યો છે. | એક સફેદ કૂતરો તેના જડબામાં લોગ સાથે, બરફીલા મેદાન અથવા લૉન પર દોડે છે. | જાંબલી ગળાનો હાર સાથેનો સફેદ કૂતરો બરફમાં રમે છે.",એક કૂતરો બરફમાંથી પસાર થાય છે.
412082368_371df946b3.jpg,"એક છોકરો વાદળી લાકડી ધરાવે છે, જેમ કે એક માણસ તેની ઉપર પિનાટા ધરાવે છે. | એક બાળક પિનાટા પર ઝૂલવા માટે તૈયાર થાય છે. | એક નાનો છોકરો વાદળી બેઝબોલ બેટ વડે પિનાટાને ફટકારવા માટે તૈયાર થઈ રહ્યો છે. | લાલ શર્ટ પહેરેલો છોકરો પિનાટાને મારવા તૈયાર થઈ રહ્યો છે. | યુવાન છોકરો પિનાટા પર સ્વિંગ લે છે.",એક છોકરો એક છોકરી હવામાં કૂદી રહ્યો છે.
1463638541_c02cfa04dc.jpg,દોરડાની દિવાલ પર ચડતી છોકરી. | દોરડા પર ચડતી દિવાલ પર હાર્નેસ પહેરેલી એક છોકરી. | એક છોકરી હાર્નેસ વડે દોરડાની સીડી ઉપર ચઢી રહી છે. | એક વ્યક્તિ ચઢી રહ્યો છે અને લગભગ ટોચ પરની નિશાની પર પહોંચી ગયો છે | જાળીની બાજુમાં દોરડા વડે લટકેલી એક યુવાન છોકરી.,બાથિંગ સૂટમાં એક છોકરી બહાર કાઢે છે.
1523800748_a59e980eee.jpg,છોકરો અને છોકરી બીચ પર દોડી રહ્યા છે. | બે બાળકો કિનારે રેતીમાં દોડે છે. | બે બાળકો લગૂન તરફ દોડે છે. | બે નાના બાળકો દરિયામાં જવા માટે રેતીમાંથી દોડી રહ્યા છે. | બે નાના બાળકો રેતાળ બીચ પર દોડી રહ્યા છે.,છોકરો અને છોકરી બીચ પર રમે છે.
326334188_8850b7bfd4.jpg,ગુફાની શોધખોળ કરતો માણસ. | એક દીવો સાથે વાદળી રંગનો હરડે પહેરેલો એક માણસ ગુફાની તિરાડમાં ઊભો છે. | હેડલેમ્પ સાથે વાદળી ટોપી ધરાવતો એક માણસ ગુફામાં ઊભો છે. | હેડલાઇટ ગિયર સાથેનો એક માણસ ગુફામાં ઊભો છે. | હાર્ડહાટ પહેરેલો એક કામદાર ગુફાની અંદર કામ કરી રહ્યો છે.,લાલ જેકેટમાં એક માણસ ખડક પર ચઢી રહ્યો છે.
2893238950_8a027be110.jpg,હેલ્મેટ પહેરેલા ચાર લોકો સ્કેટબોર્ડ પર દોડી રહ્યા છે | લોકો સ્કેટબોર્ડ પર રસ્તા પર દોડી રહ્યા છે. | સ્કેટબોર્ડ પર લોકો ટ્રેકની આસપાસ દોડી રહ્યા છે. | ચારેય લોકો વળાંકવાળા રસ્તા પર વધુ ઝડપે સ્કેટ કરે છે. | સ્કેટબોર્ડ રેસર્સ રસ્તાના એક વળાંક પર આવી રહ્યા છે.,પીળા રંગનો એક માણસ રસ્તા પર દોડી રહ્યો છે.
1417295167_5299df6db8.jpg,એક માણસ એક હાથમાં પીણું ધરાવે છે અને તેના સેલફોન તરફ જુએ છે. | એક માણસ લીલા રંગનું પીણું લઈને તેના સેલફોન તરફ ધ્યાનપૂર્વક જુએ છે. | ચશ્મા પહેરેલો એક માણસ તેનો સેલફોન વાંચી રહ્યો છે અને બીજા હાથમાં ડ્રિંક પકડી રહ્યો છે. | આ માણસ પીણું ધરાવે છે અને તેનો સેલફોન વાપરે છે. | યુવાન પીણું પકડીને તેનો સેલફોન ચેક કરી રહ્યો છે.,એક માણસ એક ચિત્ર લે છે.
2441313372_6a1d59582b.jpg,એક છોકરો તેના હાથ પર કાસ્ટ પહેરીને હોસ્પિટલના પલંગમાં સૂઈ રહ્યો છે. | હૉસ્પિટલના પથારીમાં પડેલો એક છોકરો હાથની કાસ્ટ પહેરે છે | ઇજાગ્રસ્ત જમણા હાથ સાથે અને વાદળી ચડ્ડી પહેરેલો એક છોકરો ટુવાલ સાથે પલંગ પર સૂતો છે. | તૂટેલા હાથ સાથેનો એક યુવાન છોકરો હોસ્પિટલના પલંગ પર સૂતો છે. | એક યુવાન છોકરો તેના હાથ પર કાસ્ટ સાથે હોસ્પિટલના પલંગ પર સૂતો છે.,એક છોકરો તેના ચહેરા પર સૂઈ રહ્યો છે.
1397295388_8a5b6b525d.jpg,લાસ વેગાસ એરપોર્ટ પર લોકોનું એક જૂથ તેમના સામાનની રાહ જુએ છે. | કેસિનોમાં ભેગા થયેલા લોકોનો ઓવરહેડ શોટ. | લોકો તેમનો સામાન મેળવવા માટે રાહ જોઈ રહ્યા છે. | લોકો એરપોર્ટ પર તેમના સામાનની રાહ જોઈ રહ્યા છે. | લોકો એરપોર્ટ પર તેમની બેગની રાહ જોઈ રહ્યા છે.,લોકોનું એક જૂથ ફૂટપાથ પર ઊભું છે.
2107838729_a527e434bd.jpg,વાદળી શર્ટ અને સફેદ પેન્ટમાં એક છોકરો એક નગરમાં તળાવની કિનારે ઊભો છે અને પૃષ્ઠભૂમિમાં એક ચર્ચ છે. | વાદળી શર્ટ પહેરેલો છોકરો તળાવના કિનારે ઊભો છે. | એક નાનો છોકરો નદીમાં કંઈક ફેંકી રહ્યો છે. | એક યુવાન છોકરો મોટી ઇમારતની સામે તળાવમાં પથ્થર ફેંકી રહ્યો છે. | નાનો છોકરો નદીના કિનારે ઊભો છે.,વાદળી શર્ટ અને વાદળી શર્ટ પહેરેલો એક છોકરો એક ખડક પર ઊભો છે.
990890291_afc72be141.jpg,ફૂટપાથ પર એક માણસ તેની સાયકલ પર વ્હીલી કરે છે. | એક માણસ માઉન્ટેન બાઇક પર વ્હીલી ચલાવી રહ્યો છે. | સાયકલ પરનો માણસ ફક્ત પાછળના વ્હીલ પર હોય છે. | નારંગી ટોપી પહેરેલો એશિયન માણસ તેની બાઇક પર વ્હીલી પૉપ કરી રહ્યો છે. | સાયકલ પર સવાર માણસ માત્ર એક વ્હીલ પર.,એક સાયકલ સવાર તેની બાઇક પર સવારી કરે છે.
3498354674_b636c7992f.jpg,એક છોકરો તેના સ્કેટબોર્ડ વડે સીડીની હેન્ડ્રેઇલને પીસી રહ્યો છે. | એકલો સ્કેટબોર્ડર કેટલીક સીડીઓ પાસે રેલ નીચે સ્કેટિંગ કરી રહ્યો છે. | એક સ્કેટબોર્ડર હેન્ડ્રેલ નીચે સ્લાઇડ કરે છે. | એક સ્કેટબોર્ડર સીડીની રેલ નીચે સરકતો. | એક યુવાન વ્યક્તિ સિમેન્ટની સીડીઓ પર સિમેન્ટની રેલિંગ પર સ્કેટબોર્ડની યુક્તિ કરી રહ્યો છે.,એક છોકરો તેના સ્કેટબોર્ડ પરથી કૂદી રહ્યો છે.
881725588_efabbcd96a.jpg,"છોકરીઓનું એક જૂથ અને બે છોકરીઓની બેગમાં કોઈ પ્રકારની યાર્નની વસ્તુ ખેંચી રહ્યા છે. | ભીડમાં, અન્ય બે લોકો એક મહિલાના ખભા પર લટકેલા ગૂંથેલા કપડાની ફ્રિન્જ પર આંગળી કરે છે. | છોકરીઓ બ્રેડિંગ કરી રહી છે. | બે સ્ત્રીઓ બીજો કોટ ખેંચે છે. | સ્ત્રીઓ બીજી સ્ત્રીની પ્લેઈડ બેગના યાર્ન જેવી તાર ખેંચે છે.",છોકરીઓનું એક જૂથ અને બે છોકરીઓ.
3170897628_3054087f8c.jpg,કાદવવાળા ભીના મેદાનમાં ફૂટબોલ રમતા છોકરાઓનું જૂથ. | ત્યાં 2 શર્ટલેસ છોકરાઓ સોકર બોલને જોઈને પાણીમાંથી કૂદી રહ્યા છે. | બે છોકરાઓ કીચડવાળા માર્શમાં ફૂટબોલ રમી રહ્યા છે | બે છોકરાઓ વરસાદમાં ફૂટબોલ રમે છે. | બે નાના છોકરાઓ ઘાસના મેદાનની વચ્ચે તળાવમાં સોકર બોલ સાથે રમતા.,લાલ ચડ્ડી પહેરેલો એક છોકરો રેતીમાં કૂદી રહ્યો છે.
2950393735_9969c4ec59.jpg,"લીલા કપડામાં એક ટાલવાળી વ્યક્તિ ઈંટની દિવાલની સામે ઉભી છે. | એક ટાલવાળો વૃદ્ધ. | પૃષ્ઠભૂમિમાં ઈંટની દિવાલ ધરાવતો વૃદ્ધ વ્યક્તિ. | લીલો પહેરેલો એક વૃદ્ધ વ્યક્તિ બરલેપનો કોથળો ધરાવે છે. | લીલા વસ્ત્રોમાં એક વૃદ્ધ, કરચલીવાળો વ્યક્તિ હસતો.",સનગ્લાસ પહેરેલો એક માણસ સિગારેટ પી રહ્યો છે.
448590900_db83c42006.jpg,"ભૂરા રંગનો કૂતરો એક ટેકરી પર લીલા ઘાસની આસપાસ સૂંઘી રહ્યો છે. | એક કૂતરો ખેતર ખોદી રહ્યો છે. | એક કૂતરો મોટા, ઘાસવાળા મેદાનમાં ઊભો છે. | એક કૂતરો ખેતરમાં એકલો ચાલે છે. | લાલ હાર્નેસ સાથેનો કૂતરો ખેતરમાં સુગંધને ટ્રેક કરે છે.",ભૂરા રંગનો કૂતરો એક ટેકરી નીચે જઈ રહ્યો છે.
3385593926_d3e9c21170.jpg,કૂતરાઓ વાડની સામે બરફમાં છે. | કૂતરા બરફ પર રમે છે. | બે ભૂરા કૂતરા રમતિયાળ રીતે બરફમાં લડે છે. | બે ભૂરા કૂતરા બરફમાં કુસ્તી કરે છે. | બે કૂતરા બરફમાં રમે છે.,બે ભૂરા કૂતરા બરફમાં છે.
1132772170_600610c5df.jpg,માણસની પીઠ પાછળ પથારીમાંથી પથારી પર કૂદકો મારતું બાળક. | એક માણસ હાથ જોડીને ઊભો છે અને કંઈક જોઈ રહ્યો છે જ્યારે તેની પાછળનો વ્યક્તિ રૂમમાં બે બેડમાંથી એક પર કૂદી રહ્યો છે. | પીળો શર્ટ પહેરેલો એક માણસ બે પથારીની વચ્ચે ઊભો છે જેના પર એક છોકરો બેકગ્રાઉન્ડમાં કૂદી રહ્યો છે | એક નાનો બાળક પલંગ પર કૂદી રહ્યો છે જે રીતે માણસ બીજી રીતે જુએ છે. | બેડરૂમમાં ઊભો રહેલો માણસ નાના છોકરા સાથે પથારીમાં કૂદી રહ્યો છે.,એક છોકરી પલંગ પર કૂદી રહી છે.
3189307452_aebc12380b.jpg,એક કૂતરો બરફમાં ટ્વિગ્સ પર કૂદકો મારે છે. | એક કૂતરો બરફમાંથી પસાર થાય છે. | એક મોટો સફેદ કૂતરો બરફીલા મેદાનમાંથી પસાર થઈ રહ્યો છે. | એક સફેદ કૂતરો બરફથી ઘેરાયેલો છે | બરફમાં બ્રાઉન અને કાળા નિશાનો સાથેનો સફેદ કૂતરો.,એક કૂતરો બરફમાં કૂદી રહ્યો છે.
312427606_defa0dfaa8.jpg,એક સોનેરી વાળવાળી છોકરી પીચ ખાય છે. | આલૂ ખાતી છોકરી. | એક છોકરી આલૂ ખાય છે. | એક નાની સોનેરી વાળવાળી છોકરી પીચ ખાવાની મજા લે છે. | સોનેરી વાળવાળી એક યુવાન છોકરી પીચ ખાય છે.,એક સોનેરી વાળવાળી સોનેરી છોકરી તેના ચહેરા પર બેઠી છે.
3545779287_8f52e06909.jpg,કાળા અને ભૂરા કૂતરાના મોંમાં દોરડું છે. | એક કૂતરો દોરડાનું રમકડું પકડવા કૂદી પડે છે. | મોંમાં દોરડાનું રમકડું લઈને કૂતરો ઘાસ પર દોડે છે. | એક મોટો કૂતરો મોંમાં દોરડું લઈને ઘાસ પર દોડી રહ્યો છે. | કૂતરો દોરડાના રમકડા સાથે દોડી રહ્યો છે.,કાળો અને ભૂરો કૂતરો
508958120_afe274f726.jpg,કાળા જેકેટમાં એક મહિલાની બાજુમાં એક ટાલ પર બેઠો છે. | એક વ્યક્તિ મોટા પથ્થર પર બેઠો છે જ્યારે બીજી વ્યક્તિ નજીકમાં ઊભી છે | દંપતી એક ખડકાળ અવગણના પર વિરામ લે છે. | બે લોકો ક્ષિતિજ તરફ જોતા ખડક પર બેઠા છે. | ખડક પર બે લોકો એકબીજાને જોઈ રહ્યા છે.,એક માણસ ખડક પર ઊભો છે.
3445428367_25bafffe75.jpg,એક વ્યક્તિ ઈંટના ઢાળ પર ઊભો છે અને દૂર કોઈ વસ્તુનો ફોટો લઈ રહ્યો છે. | એક મહિલા ફોટોગ્રાફ લે છે. | લાંબા વાળવાળી એક મહિલા જ્યારે તે ઈંટની દિવાલ પર ઊભી છે ત્યારે તેનો કૅમેરો આકાશ તરફ ઈશારો કરે છે. | મહિલા કેમેરા પકડીને ઈંટની દિવાલ પર ઉભી છે. | સ્ત્રી ઈંટની દિવાલ પર ઊભી છે અને એક ચિત્ર લે છે,એક વ્યક્તિ ઝાડ પર ઊભો છે.
445861800_75fc6a8c16.jpg,એક શહેરમાં ફૂટપાથ પર ત્રણ માણસો ચાલી રહ્યા છે. | ત્રણ લોકો બેકગ્રાઉન્ડમાં કાર અને ઈમારતો સાથે શેરીમાં ચાલી રહ્યાં છે. | મુખ્ય રસ્તા પર ત્રણ લોકો ઉભા છે. | બેકગ્રાઉન્ડમાં 3 હળવા રંગની કાર સાથે ફૂટપાથ પર ચાલતા ત્રણ લોકો. | શિયાળાના કપડાં પહેરેલા ત્રણ લોકો શેરી પાસે ફૂટપાથ પર ઉભા છે,લોકોનું એક જૂથ શેરીમાં ચાલી રહ્યું છે.
2504277798_936a09c74d.jpg,એક મહિલા શૂટિંગ રેન્જ પર તેની બંદૂક ચલાવવાની પ્રેક્ટિસ કરી રહી છે. | એક મહિલા ટાર્ગેટ પ્રેક્ટિસ પર ગોળીબાર કરે છે. | કાનની સુરક્ષા પહેરેલી એક મહિલા ઇન્ડોર શૂટિંગ રેન્જ પર બંદૂક ચલાવી રહી છે. | એક યુવતીએ નિશાન પર બંદૂક કાઢી. | ગુલાબી શર્ટ પહેરેલી છોકરી ફાયરિંગ રેન્જમાં નિશાન પર ગોળીબાર કરે છે.,એક મહિલા તેની બાજુમાં ઊભો છે.
2358561039_e215a8d6cd.jpg,સ્લેજ કૂતરાઓનો સમૂહ નારંગી વેસ્ટ પહેરેલા માણસને ખેંચી રહ્યો છે. | ત્રણ ડોગ સ્લેજ ટીમ અસામાન્ય ટ્રાઇસિકલ સ્લેજ ખેંચે છે. | કેટલાક કૂતરા એક માણસને હેલ્મેટ સાથે બરફમાંથી લઈ જાય છે. | કૂતરાઓ બરફમાંથી માણસને એક પ્રકારની બાઇક પર ખેંચી રહ્યા છે. | ત્રણ કૂતરા એક માણસને સાયકલ પર બરફમાંથી ખેંચી રહ્યા છે.,નારંગી જેકેટમાં એક માણસ બરફથી ઢંકાયેલી ટેકરી પર સ્લેજને સ્લેજનો પીછો કરે છે.
2293424366_7b5fcd2398.jpg,બાસ્કેટબોલ ટીમનો એક નાનો છોકરો બોલને ડ્રિબલ કરી રહ્યો છે. | યુનિફોર્મ પહેરીને જિમમાં બાસ્કેટબોલ રમી રહેલો એક યુવાન છોકરો. | શાહી વાદળી બાસ્કેટબોલ યુનિફોર્મમાં આવેલો છોકરો કોર્ટની નીચે બોલને ડ્રિબલ કરી રહ્યો છે. | છોકરો બાસ્કેટબોલ લઈને કોર્ટ પાર દોડે છે. | યુવાન છોકરો બાસ્કેટબોલ ઉછાળતી વખતે દોડી રહ્યો છે.,બાસ્કેટબોલ ખેલાડી.
3240351042_5d29c94b0e.jpg,એક બાઇક સવાર ધૂળની ટેકરી ઉપરથી ઊંચો કૂદકો મારતો હોય છે અને તે ઇલેક્ટ્રિક પોલ કરતાં ઊંચો હોય તેવું લાગે છે. | એક મોટર બાઈકર ગંદકીના કૂદકામાંથી મોટા પ્રમાણમાં હવા મેળવે છે | એક વ્યક્તિ ગંદકીના મોટા રેમ્પ પરથી સાયકલ કૂદી રહ્યો છે. | બ્રાઉન રેમ્પ સ્ટ્રક્ચર જેમાં વ્યક્તિ સ્કી પર મિડ એરમાં છે. | સાઇકલ સવાર તેની બાઇક પર હવામાં ચાલે છે કારણ કે તે પૃથ્વીના બે ટેકરા વચ્ચે કૂદકો મારે છે.,એક બાઇક સવાર સવારી કરે છે.
2103361407_4ed4fc46bf.jpg,બાળકોનું જૂથ બહાર બેન્ચ પર બેસે છે અને ખુશીથી સ્મિત કરે છે. | પાંચ બાળકો બેન્ચ પર હસે છે અને સ્મિત કરે છે. | પાર્કમાં લીલા રંગની બેન્ચ પર બેઠેલા પાંચ હસતા બાળકો | બાળકો કંઈક રમુજી આનંદ માણે છે કારણ કે તેઓ તેમનો ફોટો લેવાની તૈયારી કરે છે. | બે છોકરીઓ અને ત્રણ છોકરાઓ બેંચ પર બેસી હસતા હોય છે.,બાળકોનું એક જૂથ બેન્ચ પર બેન્ચ પર બેઠું છે.
2775249812_f4db95e818.jpg,સફેદ કોટવાળી એક છોકરી ફુવારાની વચ્ચે ઊભી છે અને બેકગ્રાઉન્ડમાં એક છોકરો હસે છે. | સફેદ કોટ પહેરેલી એક છોકરી ફુવારામાં ઉભી છે. | સફેદ કોટ પહેરેલી એક છોકરી છંટકાવની વચ્ચે ઉભી છે. | સફેદ કોટમાં ભીની યુવતી પાણીના ફુવારા વચ્ચે ઉભી છે. | સફેદ કોટ પહેરેલી એક સ્ત્રી કેટલાક ફુવારાઓ વચ્ચે ઊભી છે,સફેદ શર્ટ અને જીન્સ પહેરેલી એક છોકરી ફૂટપાથ પર ચાલી રહી છે.
1388373425_3c72b56639.jpg,કાળો શર્ટ પહેરેલી સ્ત્રી ફ્લોરોસન્ટ ગ્રીન બેગની બાજુમાં બેઠી છે. | એક મહિલા પથ્થરની દિવાલ પર બેઠી છે અને તેના ફોન પર વાત કરી રહી છે. | એક મહિલા તેના સેલફોન પર તેના પર્સ અને તેની બાજુમાં પીળી બેગ સાથે બોલે છે. | બેકપેક સાથેની એક મહિલા બિલ્ડિંગની બહાર અન્ય લોકો સાથે બેઠી છે. | આ મહિલા પથ્થરની દિવાલ પર બેસીને હસતી અને ફોન પર વાત કરી રહી છે.,કાળો પોશાક પહેરેલો એક પુરુષ અને સ્ત્રી
3415589320_71a5bf64cf.jpg,એક ભૂરા અને સફેદ રંગનો કૂતરો ગ્રે રંગના કૂતરા સાથે કુસ્તી કરે છે. | એક બ્રાઉન ડોગ અને બ્રાઉન એન્ડ વ્હાઇટ ડોગ ઘાસમાં કૂદકો મારે છે | બે કૂતરા રમતા હોય છે અને ઘાસમાં એકબીજા સાથે ફરતા હોય છે. | બે કૂતરા ઘાસવાળા વિસ્તારમાં રમી રહ્યા છે. | બે કૂતરા ઘાસમાં કુસ્તી કરે છે,એક ભૂરા અને સફેદ કૂતરો ઘાસ પર કૂદી રહ્યો છે.
3143980056_7a64a94b58.jpg,એક બાળક સ્ત્રી સાથે રમે છે. | સ્ત્રીના ચહેરાને સ્પર્શ કરતું બાળક. | એક નવું ચાલવા શીખતું બાળક સ્ત્રીના ચહેરા માટે પહોંચે છે. | એક નવું ચાલવા શીખતું બાળક સ્ત્રીના ચહેરા સુધી પહોંચે છે. | બાળક સ્ત્રીના ગાલ પર ચપટી મારે છે.,એક બાળક કેમેરા માટે પોઝ આપી રહ્યું છે.
2952751562_ff1c138286.jpg,"સૂટ પહેરેલો એક માણસ સબવેની રાહ જોઈ રહ્યો છે | ભૂરા વાળ અને સૂટ પહેરેલો એક માણસ ઝાંખા પ્રકાશવાળા કોરિડોરમાંથી પસાર થઈ રહ્યો છે. | સૂટમાં રાખોડી વાળવાળો માણસ, પૃષ્ઠભૂમિમાં અસ્પષ્ટ ટ્રેન સ્ટેશન સાથે. | સબવે ટનલમાં ઊભેલા લોકોનું જૂથ. | સૂટ પહેરેલો ભૂખરો વાળ ધરાવતો માણસ સબવે ટનલમાં રાહ જોઈ રહ્યો છે.",એક માણસ સબવે પર બેઠો છે.
3344411431_6f4917bb2f.jpg,"એક બેન્ડ, મેચિંગ શર્ટ પહેરે છે, તેમની પાછળ ઈંટની દિવાલ સાથે સંગીત વગાડી રહ્યું છે. | પુરુષોનું જૂથ ગાય છે અને વગાડે છે. | બેન્ડ ચુસ્ત ક્વાર્ટર્સમાં વગાડે છે. | બેન્ડના ચાર સભ્યો ગાતા અને વગાડતા. | પાછળના જમ્પસ્યુટમાં સજ્જ ઘણા પુરુષો ગાય છે અને વાદ્યો વગાડે છે.",એક પુરૂષ અને એક સ્ત્રી તેના માથા ઉપર જુએ છે.
3508522093_51f6d77f45.jpg,પાનખરના પાંદડાઓના ઢગલામાં સ્કેટબોર્ડ પર સર્ફિંગ કરતો છોકરો. | એક યુવાન છોકરો તેના સ્કેટબોર્ડ પરથી રસ્તામાં ભૂરા પાંદડાના ઢગલામાં પડે છે. | પાંદડાના ઢગલામાં એક યુવાન સ્કેટબોર્ડર તેના ચહેરા પર સ્મિત સાથે. | નાનો છોકરો સ્કેટબોર્ડની બાજુમાં પાંદડાના ઢગલામાં મૂકે છે. | લીલા શર્ટ પહેરેલો નાનો છોકરો ગાડી પર પાંદડાઓના ઢગલામાં ગબડી રહ્યો છે.,એક છોકરો સ્કેટબોર્ડ પર સવારી કરે છે.
1187593464_ce862352c6.jpg,એક મોટો ટેન કૂતરો મોંમાં મોટી લાકડી લઈને ઘાસ પર દોડે છે. | મોંમાં લાકડી લઈને ઘાસના મેદાનમાં દોડતો કૂતરો. | મોંમાં લાકડી લઈને દોડતો કૂતરો | એક કૂતરો મોંમાં લાકડી લઈને કેમેરા તરફ દોડે છે. | મોંમાં લાંબી લાકડી લઈને કૂતરો.,એક ભુરો કૂતરો ઘાસ પર દોડી રહ્યો છે.
3158680604_c1f99b3946.jpg,"કુટુંબ રસોડામાં બેસે છે, કામ કરે છે અને વાતો કરે છે. | એક પુરુષ અને બે સ્ત્રીઓ રસોડામાં વ્યસ્ત છે જ્યારે એક સ્ત્રી કેમેરા તરફ જુએ છે. | રસોડામાં ચાર લોકોનો ફોટો. | રસોડામાં ચાર લોકો | રસોડામાં ચાર લોકો સાઇટ",લોકોનું એક જૂથ ઊભું છે.
2753531542_ace2c870b7.jpg,એક છોકરો ઉંચી ખડક પરથી નીચે પાણીમાં કૂદી રહ્યો છે. | લાલ સ્વિમિંગ ટ્રંકમાં એક માણસ નીચે પાણીમાં લોકોની ઉપર મધ્ય હવામાં છે. | નારંગી સ્વિમિંગ ટ્રંક્સ પહેરેલો એક માણસ ઊંચા ખડક પરથી પાણીમાં કૂદી રહ્યો છે. | લાલ સ્વિમિંગ ટ્રંક પહેરેલા એક યુવકે મોટા ખડક પરથી પાણીમાં કૂદી પડ્યો. | એક યુવક ખડકો પરથી તળાવમાં કૂદી રહ્યો છે.,એક છોકરો ખડક પરથી પાણીમાં કૂદી રહ્યો છે.
3446191973_1db572ed8a.jpg,લોકોનું એક જૂથ સ્ટેજ પર ઊભું છે અને રંગબેરંગી ડોલ ધરાવે છે. | હવાઇયન શર્ટ પહેરેલા લોકો પાણી પાસે ડોલ પકડે છે. | લોકો લાલ અને સફેદ રંગના પટ્ટાવાળા જળમાર્ગના કિનારે ઉભા છે જ્યાં પૃષ્ઠભૂમિમાં એક મોટી દિવાલ દેખાય છે. | કેટલાય લોકો પાણીના ડબ્બાઓ સાથે ઉભા છે. | રેસિંગ ડોક પર છ બાળકો ડોલ સાથે ઉભા છે.,લોકોનું એક જૂથ એકસાથે ઊભું છે.
2921112724_5cb85d7413.jpg,ત્રણ પૈડાવાળા વાહન પર સવાર એક માણસ પડી ગયો. | ટ્રાઇસિકલ પર એક વ્યક્તિ. | હું 3 પૈડાવાળી પેડલ બાઇક ચલાવી રહ્યો છું અને તે એરબોર્ન છે. | 3-વ્હીલરમાં વ્યક્તિ 2 વ્હીલ પર ડ્રાઇવિંગ કરે છે. | રેતાળ રમતના મેદાનમાંથી કોઈ ત્રણ પૈડાવાળા વાહનમાં સવાર થઈ રહ્યું છે.,એક માણસ ટ્રેક પર બેઠો છે.
514036362_5f2b9b7314.jpg,બ્લેક ટોપ પહેરેલી છોકરી બેકગ્રાઉન્ડમાં ચાંદીની ટ્રક સાથે હસતી હોય છે. | કાળા ડ્રેસમાં એક સ્ત્રી ચાંદીના ટ્રક સામે સ્મિત કરી રહી છે. | કાળો શર્ટ પહેરેલી સ્ત્રી કારની આગળ હસતી | પીકઅપ ટ્રકની સામે કાળો રંગ પહેરેલી એક મહિલા ઉભી છે. | સફેદ ટ્રકની સામે હસતી છોકરી.,કાળા પોશાક પહેરેલી છોકરી ફૂટપાથ પર બેઠી છે.
608257195_6ec6f48e37.jpg,"નારંગી શર્ટ અને હેલ્મેટ પહેરેલો એક છોકરો જંગલમાં ડર્ટ બાઇક ચલાવી રહ્યો છે. | જંગલવાળા વિસ્તારમાં સાયકલ પર હેલ્મેટ પહેરેલો છોકરો. | હેલ્મેટ સાથેનો એક છોકરો જંગલોમાં પર્વત બાઇક ચલાવે છે. | એક બાળક તેની માઉન્ટેન બાઇક પર પોઝ આપી રહ્યું છે, અને હેલ્મેટ પહેરે છે. | જંગલમાં પાથ પર હેલ્મેટેડ છોકરો સાયકલ સવાર.",લાલ શર્ટ પહેરેલો એક છોકરો બાઇક ચલાવી રહ્યો છે.
