image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,トランポリンで跳ね返る少年。 | トランポリンにジャンプする少年。 | 少年がトランポリンに飛び乗る。 | 白い長袖のTシャツを着た小さな男の子がトランポリンにジャンプします。 | 少年は家の外のトランポリンに飛び乗ります。,噴水で遊んでいる2人の子供。
2587846523_b177c9a3e3.jpg,草の中の茶色の犬にテニスボールを投げようとしている男 | 男は犬のためにボールを投げる準備をします。 | 男が犬のためにテニスボールを投げる準備をします。 | 男は赤い棒の上に黄色いボールを持っています。 | 男は、茶色の犬がフェッチするためにテニスボールを投げています。,2人の男性が公園で公園のベンチに座っています。
3183519385_311555d5f5.jpg,男は波でサーフボードから落ちようとしています。 | 男がサーフィン、彼の後ろの太陽、彼の顔は影の中で。 | 緑の水の波の前にあるサーフボードの女性 | 誰かが巨大な波をサーフィンしています。 | 少年はサーフィンをしています。,サーフボードから落ちる男。
3503011427_a4ee547c77.jpg,長袖の白いシャツを着た男が、ラウンジバーと呼ばれるものを通り過ぎています。 | 白いロングスリーブのシャツと黒いズボンを着た男が歩道を歩いています。 | 男が「ラウンジバー」サインの下で歩道を歩いています。 | 男が放棄されたバーの隣の派手な歩道を歩いています。 | 白いジャケットと黒いズボンを着ている男は、白い建物の前を歩いています。,建物の前に立っている男。
3173215794_6bdd1f72d4.jpg,女性は、混雑した施設の真っin中に紫色に照らされたデバイスに集中しています。 | バーの中には、赤いシャツを持っている人がいます。 | 多くの人が並んでおり、女性のテキスト。 | 人々は紫色の光のある薄暗い照明のレストランのラインで待っています。 | 人々は紫色の照明のある場所に並んでいます。,街路を歩いている2人。
1144288288_e5c9558b6a.jpg,ショートパンツの男は、ヘッドセットで通りに沿ってジョギングしています。 | 青いショートパンツの人とウォークマンのジョギングを着ています。 | 白いシャツと青いショートパンツを着た女性がヘッドフォンを着ています。 | 女性がヘッドフォンを着て通りを歩いています。 | 白い帽子とシャツを着た女性は、角に植物店がある通りをジョギングしています。,歩道に立っている2人の女性。
110595925_f3395c8bd6.jpg,サイクリストは、丘の上の曲がった道路で自転車に乗っています。 | 鋭い曲線の周りの道路に自転車に乗っている空力装置の男。 | マウンテンバイクの男が丘をペダルに留めています。 | 牛が近くの丘で放牧されている間、男は道路を自転車に乗せます。 | バイカーは道路のカーブの周りに乗っています。,道路を歩いている2人。
2915183095_4ed4aa4f37.jpg,遊んでいる人、バスケットボールボール | 男の子のグループは、茶色の建物の外でバスケットボールをします。 | ボールが空中を飛ぶと、3人がバスケットボールコートに立っています。 | 外でバスケットボールをしている3人の10代の少年 | 空中でバスケットボールを見ている3人の10代。,2人の男性が一緒に座っています。
3418504074_083f0bb68d.jpg,白黒の犬は、雪の上で平らなボールに行きます。 | 黒と白の犬が雪の中でオレンジ色のボールで遊んでいます。 | 黒い犬が雪の中で穿刺されたボールを追いかけています。 | 雪の中でボールを手に入れた犬 | 小さな黒と白の犬は、雪の鞭の中に赤いボールです。,2匹の犬。
3176498130_52ab9460b2.jpg,都市部のショッピングカートでボトルのある男の子がポーズをとります。 | 4人の男が街の屋根の上にショッピングカートに座っています | 4人の若い男性がショッピングカートにポーズをとります。 | 数人の10代の少年が駐車場の食料品のカートに座っています。 | ティーンエイジャーは屋上のショッピングカートで遊んでいます。,ショッピングカートに座っている3人。
107318069_e9f2ef32de.jpg,夜に空気風船を見ている群衆。 | 夜に照らされた熱気球のグループ。 | 人々は公園で熱気球を見ています。 | 熱気球を見ている人々。 | 群衆の近くで夜間に7つの大きな風船が並んでいます。,路上に立っている2人。
3307667255_26bede91eb.jpg,モスクの前の群衆のシーン。 | 通りに大きなグループが表示されます。 | 多くの人々がモスクのような建物の周りに集まっています。 | アラビアの国の忙しい市場。 | 日焼けした建物の前には、上からカラフルな正方形がぶら下がっている人がたくさんいます。,冬の人々。
3092756650_557c5f2d03.jpg,インドの男性のグループは、腕を組んで立っているだけです。 | 男性のグループが外に立っています。 | 別の国の4人の男性がカメラを見ています。 | 帽子をかぶった男性は、腕を折りたたんで立っています。 | 民族の帽子をかぶっている数人の男性が、屋外市場で写真家を見ています。,街の通りに立っている2人の女性。
360723732_23199af4bf.jpg,黒と白の犬は口に赤いおもちゃを持っていて、ジャンプしています。 | 犬は、口に赤い物体を運んでいる間、足を伸ばして後ろ足に立っています。 | 口に赤い物体を持っている犬は、草と別の犬の近くの滑らかな道を急いでいます。 | 口に赤いおもちゃを持った犬。 | 口に赤いものがある犬,犬は赤いフリスビーを捕まえます。
1461653394_8ab96aae63.jpg,大きな黒い犬でうなり声を上げている大きな白い犬。 | 白と黒の犬が一緒に格闘します。 | 白い犬が黒い犬に噛みつきます。 | 一連の階段の前にある黒い犬に白い犬がうなり声を上げます。 | 黒犬と白い犬は戦う準備をしているようです。,2匹の犬が畑で走っています。
3631671718_d712821757.jpg,女の子がTボールを演奏します。 | ティーから野球を打とうとしている小さな女の子 | ピンクのシャツを着た少女がTボールでスイングします。 | 小さな女の子が野球で揺れています。 | ピンクのシャツを着た若い女の子は、ティーボールゲームでバットを振る準備ができています,草の中に座っている2人の子供。
3025495499_b15797b452.jpg,テニスプレーヤーがボールに当たります。 | テニスプレーヤーがボールに当たり、真面目な顔をします。 | 緑のスポーツの衣装を着た女性は、ラケットでテニスボールを打ろうとしています。 | 濃い緑色のテニスの衣装を着た若い女性がボールを提供します。 | 緑色の服を着た女性のテニスプレーヤーが黄色のボールをヒットします,ボールを叩きます。
3126795109_73920ed5dc.jpg,ハゲのバスケットボール選手が右手にボールを持ってコートに立っています。 | 彼のシャツにマイアミ5とボールを持っているバスケットボール選手。 | バスケットボールをしている男。 | 右手でバスケットボールを備えたマイアミのバスケットボール選手。 | マイアミ大学男性のバスケットボールチームの5番目のバスはボールを持っています。,マイアミバスケットボール選手。
973827791_467d83986e.jpg,女性が見ている間、小さな子供が子供のプールで飛び散ります。 | プールにいる小さな子供に水を捨てる女性 | 女性がパドリングプールの赤ちゃんの上にバケツの水を投げています。 | 女性は、田舎のプラスチック製のスイミングプールで子供に水を投げています。 | 私は子供が水でいっぱいの水遊びのプールに滑り込み、大人がバケツの水を投げます。,子供がプールに飛び込みます。
109202756_b97fcdc62c.jpg,青いジャケットと青いジーンズを着た女性が、凍った湖と雪に覆われた山の近くの茶色の馬に乗っています。 | 青いジャケットを着た女性は、水の近くに茶色のポニーに乗っています。 | 冬には女性が凍った湖の近くで馬に乗っています。 | 雪に覆われた山々の茶色のドラフト馬の上に座っている若いブロンドの女性。 | 女性nブルージャケットは、凍った湖の近くのダフト馬に座っています。,馬は、大きな馬が背景にあります。
2215136723_960edfea49.jpg,子供が腕を出して雪の丘を歩いています。 | 小さな男の子が雪の中で遊ぶ。 | 赤いジャケットを着た幼児は、雪の上でバランスをとっています。 | 雪の棚にオレンジ色のバランスを身に着けている幼い子供。 | 黒とオレンジの小さな男の子は雪の中を歩きます。,赤いズボンのスノーボーダー。
530454257_66d58b49ee.jpg,カモフラージュジャケットを着た少年は、展示されているいくつかの黄色のアヒルに気付きます。 | カモフラージュジャケットを着た小さな男の子は、多くの黄色いゴム製のアヒルの展示を見ます。 | 少年がゴム製のアヒルの展示を見ます。 | 軍隊のギアを着ている少年が市場でゴム製のアヒルを拾っています。 | 黄色いゴム製のアヒルの展示を見ている小さな男の子。,2人の男性が一緒に座っています。
2441815792_43565b1312.jpg,女性のグループが写真を撮り、女性が投稿に立って写真を撮ります。 | 写真を撮っている人々のグループ。 | 外の人々のグループが写真を撮っています | 柱の上に立っている人がグループ写真を撮っています。 | 女性がコンクリートのブロックに立って、道路の横にある歩道にいる人々のグループの写真を撮っています。,3人の10代の少年は、他の2人の女性。
3619416477_9d18580a14.jpg,白い犬が浅い水に立っている間に緑のボールを捕まえます。 | 白い犬がボールを捕まえるために水から飛び出しています。 | 白い犬がテニスボールをキャッチするために水にジャンプします。 | 白い犬がボールをキャッチするために水から飛び出します。 | 白い犬がテニスボールをキャッチするために水から飛び出します。,水中の犬。
2919459517_b8b858afa3.jpg,青と黄色の木を走っているサイクリスト。 | レースでヘルメットレースを着た唯一の自転車。 | 青い男が森のレースで自転車に乗っています。 | 青と黄色のシャツの男は自転車に乗っています。 | 男は森の中を自転車に乗っています。,ヘルメットの男が自転車に乗っています。
1067790824_f3cc97239b.jpg,砂地の地形の白と黒の犬と茶色の犬。 | 羊毛の犬がビーチでドーバーマンを追いかけます。 | 1匹の犬がビーチで別の犬を追いかけています。 | 2匹の大きな犬は砂を駆け抜けています。 | ビーチでお互いを追いかけている2匹の大きな犬。,2匹の犬、2匹の犬。
1402843760_d30f1dbf0f.jpg,犬は草の中を駆け抜けます。 | ふわふわの白い犬が外にあります。 | 敏ilityイベントで競う白い犬。 | 白い犬は、縞模様の極の近くの草の上に立っているので、足を持ち上げます。 | 小さな毛皮のような白い犬は緑の草の中を歩いています。,草の中に座っている2匹の犬。
1572286502_64e5c4b920.jpg,ネットを横切って登っている金髪の子供。 | 子供が公園で遊んでいます。 | 女の子がジャングルジムに登ります。 | 高架ネットに登る小さな子供 | 幼い子供がロープネットに登ります。,2人の子供がジャングルジムで遊んでいます。
1308472581_9961782889.jpg,ドックの下で水に飛び散る青いシャツを着た男の子 | バケツを海に抱きしめている笑いの女の子 | 若い女の子が青いバケツのある桟橋の下で遊んでいます。 | 青いバケツを持った女の子は、海水で遊んで、飛び散っています。 | 青いバケツのある女の子は桟橋の下に飛び散ります。,噴水で遊んでいる2人の子供。
3516285214_59823b341e.jpg,人が波のカールでサーフィンし、落下した水によって観察されます。 | 衝突すると、波が波を乗り越えます。 | サーファーが波の樽に乗っています。 | 誰かが白いサーフボードの波の下でサーフィンをしています。 | 大きな波はサーファー上でcrash落しています。,波のサーファー。
1454678644_7e5a371301.jpg,大きな黒い犬は、口に緑色の物体を持った大きな茶色の犬を追いかけ、別の大きな茶色の犬が背後にタグを付けます。 | 茶色の犬が口の中に物体を保持し、黒い犬がそれを取り去ろうとします。別の茶色の犬が見ています。 | 3匹の犬は、石の通路で緑の噛むおもちゃのために戦います。 | 舗装された通路で一緒に走っている3匹の犬。 | 2匹の犬が3番目の犬をおもちゃで追いかけます。,2匹の犬が草の中で遊んでいます。
3421928157_69a325366f.jpg,いくつかの急流を越えているUnnerチューブの男性のグループ | 人々のグループがいるいかだがクラッシュした後に引き渡されます。 | 人々は泡の川の青いいかだで放り込まれています。 | 2つの青い膨張式のいかだが白い水の衝突に関与しています。 | 川で2つのいかだが転覆します。,カヤックのカヤック。
2310126952_7dc86d88f6.jpg,後ろから見た犬のそりチーム。 | 雪の中に何かを引っ張るために一緒に活用した犬のグループ。 | ライダーの視点から走るそりの犬チーム。 | そり犬のチームは、この雪のトレイルで一生懸命働いています。 | 雪の中に数匹の犬が並んでいます。,冬の2匹の犬。
3094278545_febac56382.jpg,花嫁はビーチで腕を折ります。 | 女の子はファンシードレスとティアラを着ています。 | ビーチの前でポーズをとる白いドレス、ディモンドのネックレス、王冠を身に着けているかわいい女の子。 | ティアラを身に着けている白い女性、バックグラウンドのビーチ。 | 女性はビーチでファンシードレスとティアラを着ています,入浴スーツを着た2人の女性。
3610189629_f46de92ab3.jpg,大きな犬は、青いロープを噛んでいる小さな犬を見ます。 | 小さな犬を見ている大きな犬 | 小さな犬が大きな犬の隣の青い靴を噛んでいます。 | 茶色の犬は、白い犬が青い糸を噛んでいるのを見ています。 | 大きな犬は、小さな犬がロープで遊んでいます。,2匹の犬、1つの茶色、もう1人は茶色のシャツを着た2匹の犬。
2181724497_dbb7fcb0a9.jpg,女の子が乱雑にパスタのプレートを食べます。 | ハイチェアの小さな女の子は、厄介にスパゲッティを食べています。 | 小さな女の子は、赤ちゃんの椅子で食べながら、手と顔を混乱させます。 | 若い女の子がハイチェアに座って、混乱しながら赤い食べ物を食べます。 | スパゲッティを食べる少女は赤いジャケットを着ています。,屋内の腕の少年
2271671533_7538ccd556.jpg,雪に覆われた山の近くでのバックパッカーのハイキング。 | ハイカーは雪の中を歩いており、その後ろに雪に覆われた山が雪に覆われています。 | 大人は雪の中をハイキングして、背景に山があります。 | 背景に山がある雪の畑を横切る人。 | 人は雪に覆われた山の底の雪の中に立っています。,雪の上のスキーヤー。
2765747519_2b851e01d6.jpg,緑の袋を着た赤ちゃんが覗きます。 | 子供は主に緑のショッピングバッグに隠されています。 | 子供は、目と髪だけが突き出ている緑のトートバッグに座っています。 | ライムグリーンのショッピングバッグの幼い仲間 | 小さな赤ちゃんは緑の食料品の袋から覗き込んでいます。,子供が緑のスライドを滑り落ちます。
2268729848_d418451226.jpg,少年が電車の上のストラップにぶら下がっています。 | 白と緑の縞模様のシャツと黒いショートパンツを着た男の子。 | 少年が路面電車で遊んでいます。 | 地下鉄の車に2つのストラップでぶら下がっている緑と白のシャツを着た若い男 | 地下鉄に乗っている子供たち,バスに座っている2人。
3035949542_cb249790f5.jpg,フィールドでサッカーをしている2人のアスリートの足 | サッカーをしている2人の子供の低い半分 | サッカーの服装を着た2人の男がサッカーボールを追いかけています。 | 3人が見ている間、2人がサッカーをします。 | 草の中でボールを追いかけている2人のサッカー選手。,2人の男性がサッカーをします。
3099264059_21653e2536.jpg,スケートボーダーは、建物とほぼ同じ高さでジャンプしています。 | 背の高いレンガ造りの建物から飛び降りるスノーボーダー。 | スノーボーダーが雪の山を飛び越えます。 | スノーボーダーは雪パイルの上でレールから飛び降ります。 | スノーボーダーは夜に空中でスタントをしています。,ランプ上のスケートボーダー。
930748509_8ca5cf5c24.jpg,公園の胸に犬をペットに入れた男。 | 犬をかわいがっている男。 | 若い男が犬の首を掻きます。 | 若い男は外に犬と一緒に座っています。 | 座って犬をかわいがっている若い男,2人の男性が一緒に座っています。
2505465055_f1e6cf9b76.jpg,背景にいくつかの不毛の木がある畑を飛び越える黄褐色の犬 | 黄褐色の犬がブラシを駆け抜けます。 | 白い犬が茶色の草を走らせます。 | ベージュの斑点を持つ白い犬がフィールドを駆け抜けています。 | 明るい色の犬は畑を走っています。,畑を飛び越える犬。
3611603026_9112b0c53f.jpg,銀の財布を運ぶ短いドレスを着た女の子は、パン屋で食べ物を見ています。 | 大きな銀の袋を持つ女性がフードカウンターに立っています。 | 食べ物を買う銀色の袋を持った女性。 | 銀のハンドバッグを持つ女性が昼食カウンターで並んで待ちます。 | 銀の肩帯を持つ女性が食料品の展示ケースを探しています。,街の通りを歩いている2人の女性。
3211029717_2affe6bbd5.jpg,人々はローマのろうそくを並べて並んで立っています | ローマのろうそくに照らされた列の人々。 | 人々は花火で遊んでいます。 | フレアを持っている数人の男性。 | 一部の若い男性と女性は、手から花火を撃ちます。,火の群衆。
3115174046_9e96b9ce47.jpg,スケートボーダーが階段を下ってジャンプする影をキャストします。 | スケートボーダーが階段から飛びます。 | スケートボーダーが階段をジャンプします。 | 短い階段の上でキックフリップを行うスケートボーダー。 | スケートボーダーは、薄暗い倉庫の階段の短い飛行を飛び降りて飛び降ります。,スケートボーダーはスケートボードです。
2472980433_210ec62874.jpg,オートバイでトリックをしている男 | 男がバイクを後輪に置いてトラックに置きます。 | オートバイに乗っている男がトラックでトリックを実行しています。 | 男がウィリーをしている間、自分のオートバイに立っています。 | オートバイは、ウィリーを引っ張りながら、トラックに乗っています。,オートバイのモーターサイクリスト。
3242718240_3358f2d6e6.jpg,写真のために衣装を着た子供たちのグループ。 | 子どもたちのグループは、建物と笑顔に立ち向かいます。 | 6人の子供のグループが壁の前で笑顔で笑っています。 | 壁に寄りかかって連続して立っている幼い子供のグループ。 | 6人の子供たちは笑っています。,3人の男性が一緒に歩いています。
2851304910_b5721199bc.jpg,写真家は丘を見渡します。 | 赤いジャケットを着た女性は、自然の風景をビデオ録画しています。 | カメラを持った女性がなだらかな丘を見渡しています。 | 三脚にカメラを持っている女性が景色を見ています。 | レッド・イン・レッドのシャツは、何かを録音するためにフィールドにカメラをセットアップしています。,2人の10代の少年は、他の2人形の写真を撮っています。
2436160351_108924a65b.jpg,ある少年は三輪車に乗っている間、別の男の子が彼のそばに歩いています。 | 2人のインドの子供たちが通りを歩いて自転車に乗っています。 | 黄色のシャツと赤いショートパンツを着た2人の小さな男の子。 | 2人の小さな男の子が赤いショートパンツと黄色のノースリーブシャツを着ています。 | 赤い点を持つ2人の幼い子供は、額が黄色のシャツと赤いショートパンツを着ており、1人は赤い三輪車に乗っています。,2人の男性が赤いトラックに乗っています。
270263570_3160f360d3.jpg,2匹の茶色と白の犬は、樹木が茂ったエリアの清算で大まかに遊んでいます。 | 緑豊かな地面で2匹の茶色の犬が戦います。 | 大まかな方法​​で遊んでいる2匹の茶色の犬。 | 首輪が戦っている2匹の茶色の犬。 | 2匹の犬が森の中でお互いに噛んでいます。,2匹の犬が草の中を走ります。
2353102255_67d9d2e40a.jpg,大きな犬は、口を開けた小さな犬の上に立っています。 | 小さな黒と茶色の犬が、大きな黒と茶色の犬にうなります。 | お互いを見ている2匹の黒と茶色の犬。 | 2匹の黒い犬がカーペットで遊んでいます。 | 屋内で2匹のロットワイラー犬、より大きなものがbarえているほど、より小さな犬。,2匹の犬。
386655611_1329495f97.jpg,黒犬は口の中に巨大な棒を運びます。 | 雪の中を歩いている間、黒い犬が巨大な棒を運んでいます。 | 犬は巨大な雪に覆われた棒を運びます。 | 犬は雪の中に非常に大きな木の枝を運びます。 | 茶色と白の犬は、雪を横切って非常に大きな棒を運びます。,2匹の犬が雪の畑で戦っています。
3605061440_1d08c80a57.jpg,子供、1つは棒で、6匹は青いひもで犬をかわいがっています。 | 子供のグループが草の上に白い犬をかわいがっています。 | 子供のグループは、外の草の上に白い犬の周りに集まります。 | 犬と一緒に遊んでいる子供たちのグループ | 子供のグループは、草の上に青い襟を持つペットの白い犬を囲みます。,2人の子供が公園のベンチに座っています。
2929506802_5432054d77.jpg,少年はカボチャでいっぱいのワゴンを押します。 | 少年が2つのカボチャでワゴンを押します。 | 2つの大きなカボチャで満たされたワゴンに寄りかかって、笑顔で微笑んでいます。 | 子供がワゴンの後ろで2つのカボチャを入れた状態でしゃがんでいます。 | 2つのカボチャでワゴンを押している少年,2人の子供がタイヤスイングで遊んでいます。
534655560_dc1c335b3f.jpg,ピンクの帽子をかぶった女の子は、緑の手押し車を通り過ぎています。 | 女の子が手押し車の前で走っています。 | 帽子をかぶって、背景と建物に木材のある手押し車に囲まれて遊んでいます。 | ピンクの帽子をかぶっている小さな女の子が、いくつかの庭の道具の近くで走っています。 | 塗装された顔をした若い女の子が裏庭で走ります。,タイヤに座っている2人の男の子。
415657941_454d370721.jpg,女の子が遊び場でメリーゴーランドを回転させます。 | 他の2人の子供が抱きしめている間、小さな女の子が公園で陽気な行き方を押します。 EE | 遊び場で遊んでいる子供たち。 | ラウンドアバウトで遊んでいる子供たち。 | 他の子供たちが乗るように、遊び場のメリーゴーラウンドを回転させる小さな女の子。,2人の子供が遊び場でスイングで遊んでいます。
3377344932_6dfce93248.jpg,犬は青いスライドの頂上にいて、小さな男の子が彼の後ろにいます。 | 犬が青いスライドの上部に走っています。 | 黄色い犬が子供を導き、青いスライドを下ります。 | 黄色のラボがスライドを降り、赤いセーターを着た母親と黒いシャツを着た子供が茶色の犬と遊んでいます。 | 犬が木製のプレイハウスからスライドを降りてくる,犬は、木製の木製の階段に座っています。
3649387275_75295baa28.jpg,白と茶色の犬が水の上を歩いているように見えます。 | 白と黄褐色の犬がビーチで波打つ砂の上を歩きます。 | 茶色と白の犬は浅い海を歩いています。 | 白と茶色の斑点のある犬は浅い水を歩いています。 | 茶色の斑点を持つ白い犬は浅い水を歩いています。,テニスボールの犬。
1141739219_2c47195e4c.jpg,家族が塗装されたバンに集まりました | 他の人が見ている間、明るい青いトラックの側面から降りる女の子。 | 男性と3人の子供が見ている間、男性がカラフルなトラックから辞任するのを手伝っています。 | 非常にカラフルなバスは、乗客が積み込むと道路の脇に引き離されます。 | 2人の女性と4人の子供が明るく塗装されたトラックの隣に立っています。,2人の男性が、トラックの前で手から飲みます。
219843859_94b6d0a580.jpg,崖の顔に登る男。 | 男は薄い崖の顔を登ります。 | 男性が安全ロープを使用して急な岩の壁に登ります。 | 男が岩の顔の側面にしがみついています。 | 男はロッククライミングをしており、顕著なハーネスなしで。,ロープに登っている男。
241347823_6b25c3e58e.jpg,19番のレッドジャージを着ているスーナーチームのフットボール選手のクローズアップ写真。 | 赤いスーナージャージーを迎えるフットボール選手。 | 赤いサッカーのユニフォームと灰色の手袋を着た男が左を見ます。 | アメリカのサッカー選手が赤と白のストリップを着ています。 | Sooners Jersey Number 19でサッカーをする男,サッカー選手のプレーヤー。
3227140905_1d7e30e4c4.jpg,男でトランプですが、男は空中にいくつかのカードを投げました | 彼と女性が座ってトランプをしているときに、男性がカードを投げます。 | 男性がカードのデッキを投げると女性が叫びます。 | 若い男と女性が飛んでいるトランプの中で小さなテーブルに座っています。 | ガラステーブルの男性と女性、女性が反応するにつれてトランプを投げつけます。,2人の10代の少年は、2人の10代の少年は彼を描いています。
1388970365_162edcceb4.jpg,生い茂った草が茂った畑にある茶色の犬と2匹の黒い犬。 | 草の中の何かを見ている畑の3匹の犬。 | 3匹の犬が右側の家の近くの畑で遊んでいます。 | 3匹の犬、2頭の黒い茶色が草の畑で遊んでいます。 | 背の高い草の中の2匹の黒い犬と茶色の犬1匹。,2匹の犬が草の中を走ります。
2922222717_12195af92d.jpg,ベージュのソファで女性を噛む小さな黒い犬 | 小さな黒い犬が指に噛んでいます。 | 小さな犬が女性の指を噛みます。 | 人の指に噛む小さな黒い犬。 | 女性の指を噛む小さな黒い犬。,茶色、黒、2つの茶色、黒、もう1つの茶色、もう
2657484284_daa07a3a1b.jpg,川のカヤックは、両方の銀行に合流するワイヤーブリッジを通り過ぎています。 | 一部の人々は川を下ってカヤックに乗っています。 | 2つのコノが川に浮かんでいます。 | 山を見下ろす川で2つのグループがカヌーをしています。 | バックグラウンドの歩道橋である川をraった2人。,川を歩いている2人。
2830755303_2b5444ab4c.jpg,シーガルが飛び回っているビーチで走っている子供。 | 子供が海岸に沿って走り、鳥は頭上に飛んでいます。 | 小さな子供が鳥に囲まれたビーチの海岸で走っています。 | ビーチで走るグレンシャツを着ている少年 | 鳥が彼の間を飛ぶと、幼い子供がビーチに沿って走ります。,2人の男性がビーチで走ります。
2374652725_32f90fa15c.jpg,大きな白い犬と小さな黒い犬が雪の中に座っています。 | 小さな黒い犬が雪の中を走っているのを見ている大きな白い犬。 | 雪の中の小さな犬と大きな犬。 | 背の高い白い犬が座って、小さな黒い犬が雪の中で彼の周りを走るのを見ます。 | 白い犬が雪の中で黒い子犬を見ます。,2匹の犬が雪の中で戦います。
2677614492_792023b928.jpg,茶色と白の犬が赤と黄色の極を跳びつけています。 | 茶色と白の犬が障害​​物を飛び越えています | 茶色と白の犬が黄色と赤の棒を飛び越えています。 | 赤と黄色の棒を飛び越える茶色と白の犬 | 小さな白と茶色の犬が水平方向の極を飛び越えています。,茶色と白の犬が障害 物を飛び越えています。
3627216820_4952bacbcb.jpg,両方の動物が同じボールをキャッチしようとしているので、犬は別の犬を飛び越えます。 | ボールで遊ぶ2匹の黒人と白の犬。 | 2匹の犬が遊んでいる犬、1匹の犬が2番目の犬の上で空中にジャンプしています。 | 公園でテニスボールの後にジャンプする2つのテリア | 2匹の白い犬と黒犬がフェンスで囲まれたエリアで遊んでジャンプします。,2匹の犬が草の中を走ります。
1962729184_6996e128e7.jpg,女の子は、他の子供たちと一緒に学校を始めるのを待つ前に、母親に別れを告げます。 | 青い服を着た子供たちのグループは、門のそばに立っています。 | 制服を着た学生のグループは、ゲートの前に立っています。 | 水の近くの人々の群衆。 | 門に立っている制服を着た学童のグループ、母親に別れを告げる人はいます。,街の通りを歩いている人々のグループ。
3044746136_8b89da5f40.jpg,学生でいっぱいのクラス。 | プレゼンテーションを見ている学生の教室。 | ラップトップと大画面のプレゼンテーションを含む会議が開催されています。 | 人々のグループは、スライドショーを見ている会議に参加しています。 | 男が多くの人々の前でプレゼンテーションを行っています。,人々のグループ。
3110174991_a4b05f8a46.jpg,男と女性が地面を見つめます。 | 男が誰かが派手なローブを着るのを手伝っています。 | 黒と白の服を着た別の人が同じことをすると、暗いスーツを着た男が見下ろしています。 | ハゲの女性は、眉をひそめている男性の隣に微笑んで立っています。 | 二人の男性が話し、笑います。,男。
3143155555_32b6d24f34.jpg,幼児の女の子は、別の若い幼児の女の子と遊ぶ。 | プレイマットに座って何かに手を伸ばす2人の赤ちゃん | 何かに手を伸ばしている間、2人の赤ちゃんが近くに座っています。 | 床に座っている2人の子供。 | 一緒に遊んで座っている2人の幼い子供。,2人の子供がソファで遊んでいます。
2789238858_14261dd25a.jpg,トラックの周りをレースする犬。 | トラックでレースをしている犬。 | 銃口のあるグレイハウンドが競馬場で走ります。 | マズルされたグレイハウンド犬がトラックを走り回っています。 | トラックの周りを走る銃口のグレイハウンド犬,グレイハウンドはグレイハウンドはグレイハウンドはトラックです。
3334057289_68ece38a85.jpg,畑の犬。 | 大きな茶色の犬が汚れや草の中で遊んでいます。 | 虎の縞模様の犬は奇妙な位置に立って、横を見ます。 | 犬は影に目を向けます | 犬は庭にいます。,畑で走っている2匹の犬。
3526018344_450c517a72.jpg,遊んでいる犬のグループ | 4匹の犬が畑で走ります。 | 草の中で2匹の茶色と白の2匹の白い犬。 | 背景に黄色い花を持つ緑の畑を走る4匹の小さな犬 | 2匹の白い犬と2匹の茶色の犬が草を駆け抜けます。,2匹の犬が草の中を走ります。
2788628994_61123c03d2.jpg,青いジャケットを着た男は、森の道を自転車に乗せます。 | 男が松の森のトレイルに自転車に乗っています。 | 自転車に乗っている人が樹木が茂ったエリアを乗ります。 | サイクリストが絡み合った根を通る道をナビゲートすると、背の高い木が地平線に届きます。 | バイカーは森の中を走っています。,木に立っている2人。
3624676866_8f6d0efcc9.jpg,写真を撮っている明るい服を着たダンサーの大規模なグループ。 | 赤いシャツを着た男は、ドレスと羽を着ている女の子の写真を撮ります。 | 男は、装飾用のドレスを着た人々と一緒に中庭で写真を撮っています。 | 男は衣装を着たダンサーを撮影します。 | 男はパフォーマーと一緒に友人の写真を撮ります。,群衆の群衆。
3046190891_05c6ecd9b6.jpg,巨大な波に乗っている唯一のサーファー。 | サーフボードに乗っている人が大きな波の上に現れます。 | サーファーがボードをめくって、海に垂直になります。 | サーファーが海でジャンプスタントを行っています。 | サーファーは、再突入を波に乗せます。,サーフボードでカヤック。
2853811730_fbb8ab0878.jpg,白いシャツを着た男が、バンジョーやギターを持ってテントに立っています。 | 男がギターを弾くテントの下に立っています。 | 弦楽器を持っている男が立っています。 | サングラスを着た男がギターを持っているバンド機器の前に立っています。 | バンジョーを演奏している若いaldげた男。,2人の男性が一緒に座っており、もう1人にdressした。
3700322513_50f0d45bfa.jpg,撮影中に自転車のライダーが空中を飛び越えます。 | 他の人が写真を撮る間、自転車に乗っている男が空中に飛び込んでくる | 男性が空中でトリックを実行している自転車の写真を撮っています。 | 誰かが写真を撮っている間、BMXの自転車に乗っている男が巨大な空気を捕まえます | 影のサイクリストは、影の写真家映画として日没時にカメラを飛び越えます。,山のサイクリスト。
2682194299_92005b26c6.jpg,黒と白の犬は白い階段を境界しています。 | 黒と白の犬が白い階段を駆け下りています。 | いくつかのハードルをジャンプする小さな犬。 | 三色の犬が障害​​物を飛び越えています。 | 犬はハードルに座っています。,犬はハードルを飛び越えます。
927420680_6cba7c040a.jpg,男が街のスカイラインの前の木々を歩いています。 | 非常に大きな木の幹の隣を歩いている男 | 老人が大きくて背の高い木の隣を歩いています。 | 軽いシャツを着た人は、街を見下ろすいくつかの大きな木を通り過ぎています。 | 男は大きな木の間を歩きます。,木に立っている2人。
