image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
1480712062_32a61ad4b7.jpg,Una persona in tuta con una tuta contiene un'aragosta molto piccola. | Un sub subacqueo regge una piccola aragosta sott'acqua. | Un sub subacqueo sott'acqua con una piccola aragosta | Il subacqueo sotto l'acqua che tiene in mano un piccolo crostaceo. | Il subacqueo subacqueo mostra qualcosa che ha trovato sott'acqua.,Un subacqueo subacqueo subacqueo nuota sott'acqua.
3171651115_e07b9d08f6.jpg,Un surfista solitario che cavalca un'enorme ondata che si impenna a mezz'aria con le braccia sollevate. | Un uomo in una muta scura viene catturato da un'onda. | Un uomo sta saltando nel surf. | Un surfista cattura una grande ondata e si prende nel mezzo di una caduta. | Uomo in azione su un'ondata,Un surfista cavalca un'onda.
2073756099_7e02c0110c.jpg,Un cane nero afferra un uccello in bocca in piscina. | Un cane sta saltando in una piscina per far galleggiare un'anatra lì. | Un cane sta saltando in una piscina dopo un'anatra. | Un cane salta in piscina per prendere un pollo. | Il cane nero sta saltando in piscina per catturare un pollo in gomma in bocca.,Un cane salta in una piscina.
3193511842_82549c21fb.jpg,"Una cheerleader gettata in aria | Un gruppo di cheerleader sta sollevando altre due cheerleader sopra le loro teste. | Cheerleader in cima a una piramide cheerleader, le ragazze la guardano sullo sfondo facendo lo stesso allegria. | Le cheerleader vestite di rosso e nero tengono due cheerleader sopra le loro teste. | Due cheerleader in rosso e nero sono in piedi sulle spalle di altre cheerleader di fronte a una tenda rossa.",Una donna in un abito rosso si trova su un palco.
3123351642_3794f2f601.jpg,"Uno snowboarder in verde brillante esegue un salto in una competizione. | Uno snowboarder a mezz'aria, dopo aver saltato una rampa. | Uno snowboarder salta in aria sopra una collina innevata. | Uno snowboarder lancia una rampa. | Snowboarder naviga in aria.",Uno snowboarder sta facendo un trucco su una rampa di neve.
3463922449_f6040a2931.jpg,Un cane marrone è in una gara di agilità e corre verso un tubo blu. | Un cane corre durante una competizione. | Un cane corre verso un tunnel. | Un Golden Retriever è in competizione in una competizione per cani. | Il cane marrone corre verso un tubo blu e giallo.,Un cane che corre con una palla gialla in bocca.
300500054_56653bf217.jpg,Quattro ragazzi che giocano a calcio sul marciapiede. | Quattro persone giocano a calcio in un campo desolato con un albero nelle vicinanze. | Quattro persone che giocano a calcio a distanza. | Quattro persone che giocano a calcio su una superficie marrone. | Quattro calciatori giocano sul marciapiede.,Due ragazzi che giocano a calcio.
3374054694_fa56f29267.jpg,"Un cane marrone sta saltando su una donna in un cappotto nero. | Un cane salta per il trattamento della donna. | Un grande cane in bianco e nero salta su per ottenere qualcosa trattenuto da una donna che indossa una giacca nera. | Una donna insegna a un cane a saltare per le prelibatezze, fuori sull'erba. | Una donna con un gilet e una camicia rossa si tiene la mano sopra un cane bianco e nero che sta saltando.",Una donna tiene un cane bianco e nero.
2838125339_3dd314e315.jpg,"Un cane marrone che salta una parete di legno, anche alcune persone sono in giro | Un grande cane marrone si arrampica su una recinzione alta mentre tre persone guardano. | Un cane poliziotto in allenamento saltando su un grande muro | Cane arrampicata sul muro | La gente guarda mentre un cane ridimensiona un muro di legno in un campo di erba.",Due giovani ragazzi stanno giocando con un pallone da calcio.
229862312_1a0ba19dab.jpg,Un cucciolo marrone è sdraiato sulla schiena nell'erba. | Un cane si sdraia nella lunga erba verde. | Un cane che rotola nell'erba. | Un cane rotola nell'erba. | Un cane dorato è sdraiato sulla schiena nell'erba.,Due cani marroni che corrono nell'erba.
2472250097_a3191a94b3.jpg,Un uomo che trasportava un palo da pesca si schiantò contro un cielo blu brillante. | Una persona si trova su una collina circondata da cieli blu e nuvole. | Una persona con una canna da pesca è retroilluminata contro un cielo blu nuvoloso. | Una persona con un palo da pesca si è limpato di fronte a un cielo blu. | Una silhouette di un uomo con una canna da pesca.,Un uomo è in piedi su una collina innevata con un cielo blu dietro di lui.
2871962580_b85ce502ba.jpg,Un giocatore di football a metà passo con in mano un calcio. | Un giocatore di football sta correndo con un calcio. | Un giocatore di football con un calcio viene perseguito da un altro giocatore. | Un calciatore americano in una striscia bianca che trasporta la palla viene inseguito da un altro giocatore in una striscia nera. | Un giocatore di football che tiene la palla è inseguito da un altro giocatore di football della squadra avversaria,Due giocatori di football stanno giocando a calcio.
1499581619_a5f65a882c.jpg,Una coppia vestita di felpe baciate sulla spiaggia. | Un uomo e una donna condividono un bacio sulla spiaggia. | Un uomo con una giacca con cappuccio marrone bacia una ragazza con gli occhiali da sole. | Ci sono un paio di bacio sulla spiaggia. | Due persone si baciano sulla spiaggia.,Un uomo e una donna si siedono su una panchina del parco.
3497224764_6e17544e0d.jpg,Una donna in pantaloncini rossi sta scrivendo su un tablet. | Una donna che indossa una camicia bianca e pantaloni rossi sta scrivendo qualcosa in un museo. | Una donna che scrive mentre sta accanto agli uomini. | La signora sta prendendo appunti. | La signora indossa una camicia bianca con pantaloni rossi e scrive su una nota.,Una donna con una camicia bianca e occhiali da sole è in piedi davanti a una folla di persone.
3543294190_0037c59607.jpg,Un uomo dimostra come andare in bicicletta con solo la ruota posteriore a terra. | Un uomo in un outfit rosso si bilancia su una bici. | Un uomo che esegue un trucco su una bicicletta in piedi sui pedali mentre la bici è in posizione verticale. | Un uomo che indossa il rosso e il nero si sta bilanciando sulle ruote posteriori di una bicicletta che si rivolge. | Uomo con una camicia rossa che cavalca una bicicletta solo sulla ruota posteriore.,Un uomo che indossa una camicia rossa sta andando in bicicletta.
2936590102_25036069a6.jpg,Un cane levriero indossa una maglia rossa con il numero uno su di esso ed è a metà corsa. | Un levriero con una camicia rossa e un muso blu durante la corsa. | Un grande cane levriero gare indossa una camicia rossa. | Un cane di levriero bianco indossa una giacca rossa con il numero uno stampato su di esso. | Leyhound White Greyhound come cane numero 1.,Un levriero che indossa una camicia rossa corre su una pista.
2520909293_9bb7f7364e.jpg,Un ragazzo con una camicia gialla con una bici diventa molto in aria. | Un uomo a mezz'aria che tiene il manubrio della sua bici | Un uomo sta eseguendo un trucco in aria con una bicicletta. | Un uomo che indossa una camicia gialla sta facendo un trucco in aria con la sua bici. | L'uomo che si tiene sul manubrio di biciclette mentre era a mezz'aria.,Un ciclista sta eseguendo un trucco a mezz'aria.
2616643090_4f2d2d1a44.jpg,Un bambino mastica le piante. | Un bambino ha dei semi di erba in bocca. | Un bambino che attacca l'erba di grano in bocca | Un bambino che indossa il verde tiene sulle piante e le mette in bocca. | Bambino piccolo in maglione verde con pianta in bocca.,Un bambino in un maglione verde è seduto su un'altalena.
397601572_9587a39291.jpg,"La parte posteriore delle teste di due uomini cavalcano su un treno. | Le spalle delle teste di due uomini che stanno collegando le orecchie mentre cavalcano la metropolitana. | Due ragazzi condividono le cuffie e stanno ascoltando la musica in metropolitana. | Due uomini in una metropolitana trafficata, visti da dietro, | Due persone sedute insieme su una metropolitana ascoltando gli auricolari.",Un uomo è in piedi accanto a una metropolitana.
3403263046_3cc701a07a.jpg,Un giocatore di basket sembra verso l'alto mentre una mano raggiunge la sua palla. | Una giocatrice di basket femminile che indossa un'uniforme rossa tiene un basket e alza lo in alto mentre un braccio sta cercando di bloccarla. | Una donna ha un basket tra le mani e uno sguardo determinato sul viso. | Una giocatrice di basket donna che tiene la palla smorfia con lo sforzo mentre il braccio di un altro giocatore tenta di bloccarla. | Una donna con una maglia di basket rossa tiene un basket e sta guardando in alto.,Due giocatori di basket che giocano a basket.
2429272699_8a9699775e.jpg,"Un uomo in una sciarpa a strisce che cammina lungo il marciapiede. | Un uomo in nero con una sciarpa cammina per una strada. | Un uomo cammina per strada. | Un uomo che indossa nero, cammina per strada. | Un giovane che indossa jeans e giacca che camminavano per una strada.",Un uomo che indossa una camicia nera e pantaloni neri cammina per strada.
2196316998_3b2d63f01f.jpg,"Un uomo afferra la fine di una serie di cornamuse mentre un altro uomo gioca. | Un uomo sta giocando a soffiarsi in cornamusa mentre un altro uomo mette alla prova il tono con un sintonizzatore elettronico. | Un uomo suona una cornamusa mentre un altro controlla lo strumento. | Due uomini indossano cappelli neri e portano cornamusa. | Due uomini, uno che gioca una cornamusa e uno che regola la cornamusa.",Due uomini che indossano cappelli si trovano insieme mentre una folla guarda.
498444334_a680d318a1.jpg,Un gruppo di giovani che si aggirano mentre si godevano una bevanda. | Cinque uomini si posano goffamente sui gradini. | Cinque giovani posano sui gradini. | Quattro ragazzi in posa mentre un ragazzo mette giù il suo drink. | Gruppo di giovani uomini in posa e detengono lattine.,Un uomo e una donna si siedono su una panchina del parco.
1232148178_4f45cc3284.jpg,Una bambina che gioca in un parco. | Un primo piano di un bambino in un parco giochi con supervisione degli adulti. | Un ragazzo posa per una foto di fronte a un parco giochi. | Una ragazza sorride davanti alla telecamera in un parco. | C'è una piccola ragazza bionda con una felpa verde e una camicia rossa che gioca in un parco giochi.,Un bambino gioca in un parco giochi.
3652150541_8fb5a3a5d1.jpg,Una donna applica la vernice per il viso mentre un ragazzo con un mohawk tiene uno specchio. | Una donna che si dipinge il viso mentre una bambina con un mohawk tiene uno specchio. | Una donna che dipinge al trucco. | Una donna dipinge il viso mentre un ragazzo con un mohawk tiene il suo specchio. | Bambino con taglio di capelli Mohawk con specchio per la donna che mette la vernice per il viso.,Una donna con una camicia blu e occhiali da sole in testa guarda qualcosa in basso.
2966190737_ceb6eb4b53.jpg,Un gruppo di uomini gioca a croquet. | Queste persone sono in uniforme in un gioco di tipo lacrosse. | Tre uomini in bianco aspettano di oscillare a una palla. | Due uomini vestiti di bianco hanno colpito una palla mentre un terzo uomo si avvicina. | Due uomini in bianco stanno giocando mentre un uomo dietro di loro cammina verso di loro.,Due uomini stanno giocando a cricket in un campo.
469021173_aa31c07108.jpg,Un escursionista che indossa uno zaino arancione sta camminando attraverso l'erba lunga. | Un uomo che cammina in pennello con un grande zaino arancione. | Un uomo con uno zaino arancione in una zona folta. | Una persona con un grande zaino per escursioni attraverso l'erba alta. | L'escursionista con uno zaino nero e arancione si allontana nell'area boscosa.,Un uomo che indossa una camicia gialla sta camminando attraverso l'erba alta.
2604825598_593a825b5b.jpg,"Un cane marrone e bianco sta saltando su un tronco in un campo mentre un altro cane segue dietro di esso. | Un cane sfruttato salta su un tronco mentre un altro cane segue dietro. | Due cani marroni e bianchi, uno che salta su un tronco mentre quello dietro corre attraverso l'erba. | Due cani stanno attraversando un campo pieno di tronchi. | Due cani in imbracature che corrono in erba alta.",Due cani corrono attraverso l'erba.
3240048764_acce8af2a5.jpg,"La coppia è seduta vicino all'acqua sulle sedie da giardino. | Due persone su COTS che guardano l'acqua a Twilight. | Due persone si rilassano in acqua. | Due persone siedono al buio, sulla riva, guardando le luci della città. | Due persone sedute nell'ombra vicino all'acqua.",Due persone si siedono su una panchina del parco vicino all'acqua.
617038406_4092ee91dd.jpg,Un gruppo di persone che si radunano attorno a una borsa di generi alimentari. | I bambini guardano una statua di una donna che trasporta una borsa da drogheria. | Bambini in piedi accanto alla statua di una vecchia che tiene sacchi di carta pieni. | Bambini che guardano nel sacchetto di carta di drogheria di una vecchia. | La donna tiene in mano una borsa della spesa mentre diversi bambini lo guardano.,Una donna con una camicia a strisce si trova accanto a un uomo con una camicia bianca.
336460583_6c8ccb7188.jpg,"Un piccolo cane marrone sta correndo in un campo. | Un piccolo cane marrone sta correndo sull'erba. | Un piccolo cane marrone scorre attraverso l'erba. | Un cucciolo corre in un campo erboso, una strada sterrata sullo sfondo. | Un piccolo cane marrone corre sopra l'erba disseminata di foglie secche.",Un cane corre attraverso l'erba.
1476241331_2f43b67aed.jpg,Un ragazzo e un bambino di un bambino stanno accanto a una fontana. | I due ragazzi con jeans blu brillante si trovano alla fontana d'acqua. | Due ragazzi levigano accanto a una fontana da bere in un parco. | Due bambini si trovano vicino a una fontana d'acqua. | Due ragazzini in una fontana d'acqua.,Due ragazzi sono in piedi su un marciapiede.
2231847779_1148d1c919.jpg,"Un bambino si siede su una sedia in bianco e nero e mette le dita sul naso. | Un bambino con cibo si è spalmato sul viso e due dita sul naso. | Un bambino con le dita sul naso. | Un bambino con due dita sul naso, coperto di budino al cioccolato | Un giovane bambino con cibo sul viso in una camicia viola ed entrambe le dita sul naso",Un bambino con un ciuccio in bocca.
2915538325_59e11276dd.jpg,Una folla di persone in giubbotti arancioni si affaccia mentre una palla di fuoco sale nel cielo in un aeroporto. | Un gruppo di persone che guardano una grande esplosione. | Un gruppo di persone che indossano giubbotti arancioni guardano un grande fuoco vicino a un elicottero. | Le persone vestite con giacche Hi Viz stanno guardando un elicottero volare oltre un'esplosione. | La folla sta guardando l'esplosione infuocata.,Un gruppo di persone che guardano un fuoco.
3036596725_541bbe0955.jpg,Un levriero in una gara che indossa un muso di metallo. | Un cane bianco e nero che corre su una pista | Un cane bianco con un bocchino e un colletto rosso che corre. | Un cane di levriero bianco che indossa un muso corre attorno a una pista. | Un cane da corsa bianco con un muso sta correndo attorno al turno di una pista sporca.,Un cane bianco e nero che corre su una pista.
3475581086_a533567561.jpg,Una ragazza in un outfit verde e rosa tenta di scalare un muro fatto per i bambini. | Una ragazza con un cappello rosa sta arrampicando una parete del parco giochi. | Una bambina che arrampica su una parete di roccia. | Una bambina con un cappello che sale un muro per bambini. | Una ragazza che indossa un cappello rosa si arrampica sull'attrezzatura da parco giochi.,Una ragazza con un cappello rosso e un cappello da cowboy si arrampica su una parete di roccia.
3608663656_9192a21eeb.jpg,Un uomo si arrampica sul lato di una ripida roccia che si affaccia su un fiume. | Un uomo sta arrampicando una scogliera ripida e rocciosa che si affaccia sull'acqua. | Un uomo si arrampica sulle rocce per l'acqua. | Un uomo sta arrampicando sul lato di una montagna sull'oceano. | Un uomo che sale all'oceano.,Un uomo si arrampica su una scogliera rocciosa.
2815256108_fc1302117d.jpg,"Due uomini sono in piedi accanto a un segno che dice ""Gesù o inferno"". | Due uomini sono in piedi davanti a un cartello di protesta appoggiato su una scatola elettrica rossa. | Due uomini stanno parlando per strada; Uno indica un cartello che dice ""Gesù o inferno"" sotto una scatola rossa, e l'altro è lì ad ascoltare. | Due uomini discutono di un segno che dice ""Gesù o inferno"". | Due uomini che parlano di una scatola rossa e un poster","Due uomini sono in piedi accanto a un cartello che dice ""Gesù inferno""."
3166969425_b5ace2f9c2.jpg,Un cane cammina attraverso la neve e una figura è in lontananza. | Un cane che cammina lungo un sentiero gelido. | Un cane cammina in un luogo nebbioso. | Un cane bianco che cammina sulla neve. | Un cane bianco cammina lungo un sentiero che ha una sottile copertura di scaglie di neve.,Un cane cammina attraverso la neve.
1022454332_6af2c1449a.jpg,"Un bambino e una donna sono alle acque in una grande città. | Un grande lago con un anatra solitario che ci nuota con diverse persone intorno al bordo. | Un ragazzino in un lago che guarda un'anatra. | Un ragazzo agita la mano contro l'anatra nell'acqua circondata da un parco verde. | Due persone sono ai margini di un lago, di fronte all'acqua e allo skyline della città.",Una ragazza si siede in un lago.
3741827382_71e93298d0.jpg,Un ragazzo con una camicia verde sopra qualcosa di blu. | Un bambino che viene lanciato in aria | Un giovane ragazzo salta su un tappetino blu con un mezzo sorriso in faccia. | Un ragazzo gioca davanti a un oggetto blu. | Il ragazzo che indossa la camicia verde si arrampica su un gonfiabile blu.,Un ragazzo che indossa una camicia blu gioca in una piscina.
1089755335_0bfbfd30e6.jpg,Una madre e i bambini stanno pescando su un lungomare di notte. | Una donna e tre bambini si trovano su un ponte con una canna da pesca. | Una donna sta con i bambini su un lungomare di notte con vista sul mare. | Alcune persone su un molo di notte con una ragazza che lo pescano. | Donna con tre bambini che pescano su Boardwalk la sera.,Un gruppo di persone si siede su una panchina in un parco.
3185662156_c877583c53.jpg,Un ragazzo sta cavalcando una slitta rossa lungo una collina innevata. | Un bambino in una giacca blu che scende giù per una collina su una slitta. | Un bambino che cavalcava una slitta rossa lungo una collina innevata. | Un bambino in blu sta slittando lungo una collina innevata. | Un bambino sta slittando giù da una collina innevata su una slitta rossa.,Una persona che indossa una giacca rossa sta sciare lungo una collina innevata.
3482974845_db4f16befa.jpg,Un cane nero con la lingua rosa sporgeva correndo sulla spiaggia con un cane bianco che indossa un colletto rosso. | Un cane bianco sta seguendo un cane nero lungo la spiaggia. | Due cani corrono sul terreno sterile. | Due cani che corrono sulla spiaggia. | Due cani Terrier si scatenano sulla spiaggia.,Due cani che corrono sulla spiaggia.
930126921_1b94605bdc.jpg,Un uomo con una camicia nera ama uno spuntino mentre una donna con una camicia bianca sembra confusa. | Un uomo sta mangiando da un cono di carta mentre una donna sta dietro di lui. | Un uomo è in piedi davanti a una donna mentre mangia qualcosa. | Un uomo dalla pelle scura sta mangiando patatine fritte e la donna bionda è in piedi dietro di lui | L'uomo bianco viola e camicie a pois bianche sta mangiando e guardando alla sua destra mentre la donna dietro di lui ha uno sguardo confuso sul suo viso.,Una donna con una camicia bianca e una camicia nera tiene una macchina fotografica.
2250555512_71670078f5.jpg,Un uomo dai capelli scuri sulla ventenne beve un liquido verde da una tazza di plastica. | Un'immagine distolata di un uomo che beve un liquido verde in una tazza. | Un uomo con una camicia di Oxford beve da una tazza di birra in una grande tenda. | Un uomo che sorseggia un drink. | Un uomo single che beve una tazza di liquido verde,Un uomo con una camicia bianca e occhiali da sole si trova accanto a un uomo con una camicia bianca.
1075867198_27ca2e7efe.jpg,Un uomo con una camicia marrone e pantaloncini scuri gioca sulla spiaggia con i suoi due cani neri. | Un uomo in pantaloncini con due cani neri tiene una palla che lancia un giocattolo in spiaggia. | Un uomo che gioca con due cani neri sulla spiaggia | Un uomo con due cani su una spiaggia | Uomo in spiaggia con due cani.,Due cani che corrono sulla spiaggia.
2319197581_94f807b204.jpg,Un soffice cane bianco che corre nella neve. | Un cane bianco che corre sulla neve | Un cane bianco che corre sulla neve. | Un cane bianco corre attraverso il terreno coperto di neve con la bocca aperta. | Un cane soffice bianco corre in neve bianca pura.,Un cane bianco corre sulla neve.
2810333931_47fd8dd340.jpg,"Un gruppo di bambini che trasportano poli e spade. | Un gruppo di bambini sta in fila con bastoncini e spade. | I bambini si raggruppano di fronte a una folla, con bastoni lunghi. | Bambini in linea con la famiglia che guardano in sottofondo | C'è un gruppo di 8 bambini piccoli che tengono bastoncini mentre si trova nell'erba.",Un gruppo di bambini è in piedi su un campo di fronte a una folla di persone.
307994435_592f933a6d.jpg,Un uomo con una giacca rossa tiene un pezzo di carta mentre posa. | Un ragazzo asiatico che dà i pollici in alto con gli occhi chiusi e la lingua. | Un adolescente asiatico con una giacca rossa ha il pollice e la lingua sporge. | Uomo asiatico che dà pollici in su per la strada. | L'uomo in giacca rossa che dà un pollice in su con una mano un biglietto di detenzione in un altro.,Un uomo con una giacca rossa e una giacca rossa sta guardando la telecamera.
2532294586_4cd76a837d.jpg,Una bambina vestita con oscillazioni rosa su un'altalena | Una ragazza cavalca un cavallo di gomma. | Una ragazza che indossa rosa cavalca un'altalena e sorride. | La bambina in rosa è in corsa. | La ragazza in rosa sorride mentre cavalca su un'altalena nera.,Una ragazza che indossa un'altalena per pneumatici.
1167908324_8caab45e15.jpg,Un uomo è in piedi da un gruppo di videogiochi in un bar. | Un uomo in piedi in un bar con un cartello di birra al neon appeso al muro | Un uomo si trova accanto a una banca di macchine da gioco per computer. | Un uomo si trova accanto a tre macchine per videogiochi e un segno di birra. | Un uomo si trova accanto a tre macchine video.,Due persone si trovano fuori da un negozio.
3290465391_258429e2f9.jpg,Un uomo e uno skateboard sopra una canna. | Un uomo che fa una specie di trucco. | Un uomo con perfori neri su uno skateboard. | Un uomo sta saltando su una canna su uno skateboard | Uomo sullo skateboard sopra la canna color ruggine nell'area scura.,Un uomo che indossa una camicia rossa sta andando in bicicletta.
2337809114_899ba61330.jpg,"Un ragazzo e una ragazza stanno mettendo una benda rossa sopra gli occhi di una donna. | Una ragazza è bendata da un ragazzo e una ragazza. | Una persona che viene bendata da una ragazza e un ragazzo. | Tre bambini giocano, uno è bendato. | Due bambini piccoli giocano con una ragazza adolescente che è bendata.",Un ragazzo e una ragazza stanno giocando con un giocattolo.
523692399_d2e261a302.jpg,"Una ragazza esegue trucchi di skateboard in un'arena per gli skateboarder, mentre indossa un casco. | Un uomo indossa un casco nero ed è su uno skateboard nero. | Uno skateboarder senza camicia. | Uno skateboarder che indossa un casco grigio sta cavalcando la sua tavola lungo una curva di cemento. | Una vista dalla parte superiore di uno skateboarder nella parte superiore di una rampa.",Un uomo che indossa un casco nero sta andando in bicicletta.
3427614912_b147d083b2.jpg,Due ragazzi stanno scattando su una pista da corsa. | Due ragazzi si corrono a piedi a piedi. | Due uomini in una gara di corsa. | Due giovani che corrono lungo una pista. | Due giovani corrono su una pista fuori.,Due ragazzi saltano su un trampolino.
3293596075_973b0bfd08.jpg,Un cane nero e marrone che cammina con la neve profonda. | Un cane nero corre lungo una collina innevata con le gambe nella neve. | Un cane è profondo a spalla nella neve. | Un cane fino alla pancia nella neve tenta di muoversi. | Il cane corre nella neve profonda.,Un cane nero e un cane marrone sono nella neve.
241345323_f53eb5eec4.jpg,Una partita di calcio. | Un giocatore di football dell'Oklahoma in piedi | Un gioco appena all'inizio durante una partita di calcio. | I giocatori di calcio che giocano una partita di calcio. | Sooners Football Player numero 50 gioca in una partita.,Un giocatore di football che indossa una maglia rossa e bianca sta correndo.
3249125548_700d874380.jpg,Un uomo in arancione e blu è in testa in una gara di biciclette. | I ciclisti gareggiano in una gara che li porta su una strada di montagna sterrata. | I ciclisti sono in gara. | Tre persone corrono le loro biciclette in competizione nella foresta. | Due ciclisti guidano il branco in una gara mentre indossano pantaloni a lungo spandex.,Una donna che indossa un casco cavalca una bici attraverso il bosco.
241346215_037e18403a.jpg,Una mascotte a cavallo dà alti cinque ad alcuni appassionati di calcio. | Una mascotte a cavallo si trova di fronte a diversi bambini. | Una mascotte a un evento sportivo saluta la folla. | Una mascotte di squadra che alza le mani verso le persone. | Oklahoma Horse Mascot in un mare di fan rossi,Una folla di persone è in piedi accanto a una folla di persone.
2642350864_099c0f2152.jpg,Una ragazza sorride mentre cavalca sul retro di un carrello in un negozio di alimentari. | Una bambina sta cavalcando davanti a un carrello in un negozio. | Una bambina che indossa il blu sta cavalcando la fine di un carrello in un negozio di alimentari. | Una ragazza con un dente anteriore mancante vestito con una gonna a quadri e una camicia blu che cavalca su un carrello in un negozio di alimentari. | Ragazza con i capelli castani in una camicia blu e gonna blu e bianca che si aggrappa a un carrello in un negozio.,Una ragazza con una camicia a strisce blu sta saltando in aria.
1478294229_7e1c822fea.jpg,Un primo piano della gamba di un ciclista. | Un uomo in pantaloncini su una bicicletta nera. | Un uomo che indossa calzini bianchi sta pedalando una bicicletta. | Un uomo indossa calzini bianchi con scarpe marroni picchiate su una bicicletta nera. | Primo piano delle gambe dell'uomo su un peddal in bicicletta.,Un uomo con una camicia blu e pantaloncini bianchi sta andando in bicicletta.
3368819708_0bfa0808f8.jpg,Uno snowboarder vestito di giallo fa un salto. | Uno snowboarder fa aria da un salto. | Uno snowboarder sta facendo un trucco. | Un salto di snowboarder. | Uno spettatore di un elicottero osserva uno snowboarder sotto,Una persona che indossa una giacca rossa si arrampica su una montagna innevata.
2855727603_e917ded363.jpg,Un cane nero schizza nell'acqua. | un cane marrone che cammina in un fiume con alberi sullo sfondo | Un grande cane marrone gioca in acqua. | Un grande cane marrone elegante è in piedi nell'acqua. | Il grande cane marrone sta camminando in un lago poco profondo.,Un cane nero che salta in acqua.
445148321_9f2f3ac711.jpg,"Una persona in lontananza escursioni tra i cofani con stelle visibili nel cielo. | Una persona in piedi su una cresta nel deserto. | Interessanti formazioni rocciose nel paesaggio del deserto, con stelle sopra. | Il cielo notturno nel deserto. | C'è una persona in piedi una montagna che ha alcune forme interessanti.",Un gruppo di persone è in cima a una montagna.
1662261486_db967930de.jpg,Un cane bianco e nero sta saltando attraverso un cerchio bianco e nero. | Un cane bianco e nero salta attraverso un cerchio bianco e nero. | Un cane marrone e nero che salta attraverso un cerchio bianco e nero. | Un cane che salta attraverso un cerchio bianco e nero. | Un cane che salta attraverso un anello.,Un cane bianco e nero salta su un ostacolo.
2856252334_1b1a230e70.jpg,Un ragazzo nei suoi pugili colpisce una posa potente. | Un bambino in mutande alza la mano sinistra. | Un ragazzino che indossa i pugili tiene un pugno su e in piedi davanti a un muro di mattoni. | un ragazzo in pantaloncini verdi con il pugno in aria | Un ragazzo che indossa solo pantaloncini verdi posa goffamente con uno sfondo in mattoni.,Una ragazza in costume da bagno rosso è in piedi davanti a un muro di mattoni.
3458379941_657182bb09.jpg,Un ragazzo sotto un ombrello è trattenuto da suo padre che indossa un cappotto blu | Un uomo porta un bambino in una grande città. | Un uomo porta un bambino sulla spalla sotto la pioggia in una grande città asiatica. | Il bambino sperimenta Nuovo Mondo | Il bambino vede qualcosa che lo ecciti mentre viene trasportato attraverso la città da papà.,Un uomo che indossa un cappello si trova accanto a un carrello della spesa.
3159447439_c1496cbaea.jpg,Due cani marroni stanno correndo attraverso l'erba verde. | Due cani marroni corrono attraverso l'erba. | Due cani stanno correndo attraverso l'erba. | Due cani corrono attraverso l'erba. | Due cani di colore chiaro che corrono nell'erba.,Due cani corrono attraverso l'erba.
390992388_d74daee638.jpg,Una ragazza si avvicina alla neve con lo zaino. | Un escursionista sta salendo una montagna innevata. | Un escursionista che usa i pali delle escursioni su una montagna innevata. | Qualcuno esce attraverso una catena montuosa innevata | La donna sta facendo un'escursione su una collina innevata.,Una persona si trova su una montagna innevata.
2853743795_e90ebc669d.jpg,Un cane bianco e nero che salta su una barra rossa e bianca. | Un cane bianco e nero salta su un palo rosso e nero mentre un ragazzo con una camicia verde guarda. | Un cane sta saltando su una barra rossa e bianca. | Un cane che salta su un palo con un ragazzo sullo sfondo | Il cane salta sul palo rosso e bianco mentre il ragazzo guarda,Un cane bianco e nero salta su un ostacolo.
2046778775_0dd7cac6ab.jpg,Un gruppo di bambini è in fila per una performance su una fase. | Un gruppo di ragazze e ragazzi si esercitano insieme su una fase scolastica mentre alcuni adulti e bambini guardano. | Un gruppo di bambini è in piedi sul palco di fronte a un pubblico pronto a esibirsi. | Un gruppo di bambini sul palco. | Un folto gruppo di bambini che si esibiscono su un palcoscenico di fronte a un pubblico,Un gruppo di bambini che giocano in una stanza buia.
3597924257_d0da3c5fe6.jpg,Un cane marrone e bianco corre in un campo di fiori gialli. | Un cane marrone che corre in una magra attraverso un prato. | Un cane marrone scorre attraverso un campo d'erba incastonato con fiori gialli | Il cane marrone attraversa il campo. | L'abbronzatura e il cane bianco corrono sul campo.,Un cane corre attraverso l'erba.
3108197858_441ff38565.jpg,Un gruppo di bambini sta alzando le mani in aria. | Un gruppo di bambini che cantano e mettono le mani in aria | I bambini piccoli stanno insieme e alzano le mani in aria. | Bambini piccoli con le mani in aria | Alcuni bambini stanno alzando le mani e applaudi.,Un gruppo di bambini è in piedi con le mani in aria.
102351840_323e3de834.jpg,Un uomo che perfora un buco nel ghiaccio. | Un uomo sta perforando il ghiaccio congelato di uno stagno. | Una persona nella neve che perfora un buco nel ghiaccio. | Una persona in piedi su un lago congelato. | Due uomini sono la pesca sul ghiaccio.,Due persone sono in piedi su una collina innevata.
3536561454_e75993d903.jpg,"Un uomo skateboard attorno a un cono arancione. | Un uomo che indossa un casco nero e pantaloni neri e camicia cavalca il suo skateboard in un parco. | Lo skateboarder cavalca vicino a un piccolo cono. | Due uomini si corrono a vicenda su skateboard. | Due skateboarder, uno che indossa una maglietta nera e l'altro che indossa una maglietta bianca, si corrono l'un l'altro.",Un uomo che cavalca uno skateboard su un marciapiede.
