image_id,original_captions,generated_caption
2839807428_efe42423f2.jpg,"Collie łapie białą frisbee podczas konkursu posłuszeństwa. | Pies podskakuje, by złapać frisbee przed białymi namiotami na pokazie psów. | Pies skacze, by złapać frisbee, gdy mężczyzna obserwuje. | Czarny pies skacze w powietrze, aby złapać frisbee. | Pies skakał wysoko w powietrzu, aby złapać frisbee.",Czarno -biały pies łapie frisbee.
2844747252_64567cf14a.jpg,"Mały pies obserwuje dwa duże psy bawiące się na boisku. | Trzy psy bawią się żółtą kulą na trawiastym polu. | Trzy psy bawią się razem na polu. | Dwa psy walczą o zabawkę, a inny pies ich goni. | Dwa psy bawią się razem, a kolejne biegnie po boisku.",Dwa psy bawią się na polu.
3522076584_7c603d2ac5.jpg,"Biker wykonuje sztuczkę w powietrzu. | Dziecko jeździ na rowerze wysoko w powietrzu. | Osoba latająca w powietrzu na rowerze. | Osoba skacze podczas jazdy na rowerze. | Osoba na rowerze leci w powietrzu, a słońce rozpływa się przez ramę roweru.",Rowerzysta wykonuje sztuczkę na rowerze w powietrzu.
3613242966_a1c63a0174.jpg,"Pies gra w wodzie. | Pies biegnie przez wodę. | Pies pływa w wodzie. | Bandyna pies rozpryska, gdy pływa przez wodę. | Pies w jakiś sposób powoduje falę w wodzie.",Dwa psy bawią się w wodzie.
2837640996_0183db8d93.jpg,Mężczyzna rozmawia przez telefon z stopami. | Mężczyzna w zielonej koszulce siedzi z nogami na półce i rozmawia przez telefon. | Mężczyzna z stopami za pomocą telefonu. | Siedzący mężczyzna z czerwoną czapką i zieloną koszulą rozmawia przez telefon. | Mężczyzna w zielonej koszulce ma stopy podczas rozmowy na telefonie komórkowym.,Dwóch mężczyzn gra w koszykówkę.
2934573544_7ffe92a2c9.jpg,"Czarny pies biegający na trawie | Czarny pies z trudną opowieścią biegnie na zielonym trawniku z domami w tle. | Duży czarny pies biegnie wzdłuż zielonej trawy. | Czarny i brązowy pies biegnie nad trawą, domy w tle. | Czarny pies biegnie na trawie.",Czarny pies biegnie na trawie.
2159447283_fab8c272b0.jpg,"Dziewczyna jadąca na zabawkowym koniu w kostiumie Spider-Man | Dziewczyna o rudej włosach i garnitur pająka siedzi na zabawkowym koniu, podnosząc ręce do góry, a jej usta są otwarte. | Mała rudowa dziewczyna nosi kombinezon Spider-Man podczas jazdy na koniu. | Młoda dziewczyna w stroju Spider-Man jeździ koniem zabawkowym. | Młoda rudowa dziewczyna w kostiumie Spider-Man jedzie na koniu hobby.",Mała dziewczynka w różowej koszuli i czarnych spodniach znajduje się w powietrzu.
2299427360_422a3fb8b0.jpg,Pies biegnie przez zieloną trawę z piłką tenisową w ustach. | Szczeniak nosi w ustach piłkę tenisową. | Białe szczeniak trzyma w ustach żółtą piłkę tenisową. | Szczenię nosząca piłkę tenisową w ustach. | Szczeniaka nosi piłkę w ustach.,Dwa psy bawią się razem.
290982269_79fc9f36dc.jpg,Kobieta w niebieskich dżinsach siedząca z bagażem o ścianę | Dziewczyna siedzi o białą ścianę z jej rzeczami obok niej. | Kobieta siedzi o ścianę w fantazyjnym budynku. | Kobieta z blond włosami siedzi w pokoju lub korytarzu z bagażem. | Młoda blond kobieta spoczywa obok bagażu.,Małe dziecko siedzi na drewnianej podłodze.
3501083764_cf592292a6.jpg,"Czarna matka i pięcioro dzieci na obszarach wiejskich | Rodzina na pustyni. | Afrykańska rodzina stoi przed niektórymi prowizorycznymi domami. | Rodzina stojąca w małej wiosce. | Kobieta w białej i złotej koszuli trzymającej dziecko, z trojgiem dzieci i mężczyznę w kurtce.",Dwie młode dziewczyny bawią się na zewnątrz.
1296770308_3db2022f5a.jpg,"Dziewczyna siedzi na stołku barowym. | Dziewczyna siedzi w ciemnym barze. | Kobieta siedzi przy ciemnym barze. | Ciemny klub nocny z krzesłami. | W pokoju typu baru jest kilka osób, w tym jedna dziewczyna na stołku.",Dwóch mężczyzn gra na gitarze.
3057770908_3fd97f79f9.jpg,"Dziewczyna w niebieskim wiszącym na winorośli w lesie. | Mała dziewczynka w kolorze niebieskim uśmiecha się, grając na huśtawce liny. | Mała dziewczynka ubrana w niebieską koszulę i niebieskie szorty szukające huśtające się na huśtawce na zewnątrz. | Młoda dziewczyna w szortach kołysze się na winorośli. | Młoda dziewczyna wisząca na winorośli.",Mała dziewczynka bawi się na huśtawce opon.
1516714577_7d1c35a8d8.jpg,"Dziewczyna w różowej kręci się wstążką. | Mała dziewczynka bawi się wstążką. | Mała dziewczynka stoi przed cegłą ścianą na cementowym bloku. | Dziewczyna ma na sobie białą koszulę z różową spódnicą, a ona stoi przed domem. | Mała dziewczynka w Pigtails ma na sobie czerwone skarpetki, czerwoną spódnicę i biały top.",Mała dziewczynka w czerwonej koszuli i czarnych spodniach stoi na chodniku.
3683185795_704f445bf4.jpg,"Dziewczyna i chłopiec patrzą, jak pies próbuje wspinać się na drzewo. | Chłopiec i dziewczyna patrzą na drzewo szczeniaka | Pies, którego chodzi dwoje dzieci, patrzy na drzewo. | Dwoje dzieci obserwuje małego żółtego psa na drzewie. | Dwoje dzieci jest z psem na smyczy, która stoi przy drzewie.",Dwoje dzieci bawi się na trawie.
3193335577_9bdbaf9f70.jpg,Chłopiec w czerwonej koszuli stoi na górze. | Chłopiec w czerwonej koszuli z wyciągniętymi ramionami na poboczu wzgórza. | Mały chłopiec w czerwonej stoi na skale z uśmiechem i wyciągniętymi ramionami. | Małe dziecko ma na sobie czerwoną koszulę i czapkę i stoi na postrzępionych skałach. | Mały chłopiec stojący na skałach.,Chłopiec wspina się po skałach.
1473080948_bae2925dc8.jpg,"Kajakarz ubrany w niebieski kombinezon i czarny hełm wiosła jego żółty kajak w mrocznych, toczących się bystrz. | Mężczyzna kajakowy przez Rapids. | Mężczyzna ubrany w kamizelkę i hełm to wodoodpakie w dół rzeki. | Osoba w niebieskiej koszuli, hełmie i kamizelce ratunkowej wiosłuje żółty kajak. | Osoba raftowa białej wody w burzliwej wodzie.",Osoba w niebieskim kajaku wiosłuje przez wodę.
3415228562_4efa9c9b70.jpg,"Rodzina obserwuje dziewczynę przez telefon. | Dziewczyna w sukience idzie w tle rodzina. | Kobieta idzie i rozmawia po swoim telefonie komórkowym, podczas gdy pobliscy mężczyźni patrzą. | Kobieta w niebieskiej sukience spacerującej przez grupę gapi się | Pani na telefonie komórkowym idącym przed grupą mężczyzn.",Dwoje małych dzieci bawi się na zewnątrz.
2940594396_20c40947b0.jpg,Niepełnosprawny sportowiec konkuruje ze swoim sponsorowanym sprzętem wzdłuż ulicy wyłożonej widzami. | Mężczyzna jadący na trójkołowym wózku inwalidzkim. | Mężczyzna z hełmem ściga rower trójkołowy. | Mężczyzna bez nóg jest w wyścigu z wózkiem inwalidzkim. | Upośledzony motocyklista używa ramion do poruszania żółtego roweru sportowego.,Mężczyzna jeździ na rowerze w wyścigu.
3373544964_c9f1253b7d.jpg,"Chłopiec i jego pies stoją na trampolinie, ciesząc się towarzystwem. | Chłopiec patrzy na psa, gdy stoją na trampolinie na zewnątrz. | Kup z okularami, które ogarnęły jego buldoga, na chodniku z lasem w tle. | Muskularny pies z odwróconą twarzą, patrząc w oczy młodego chłopca. | Pies z językiem, patrząc na młodego chłopca z okularami","Dwóch mężczyzn siedzi na zewnątrz, podczas gdy inny mężczyzna patrzy."
1562478333_43d13e5427.jpg,"Mężczyzna biwakuje na brzegu plażowym. | Na plaży jest mężczyzna z kajakiem z namiotem. | Namiot spoczywa na brzegu, a mężczyzna i kajak są w tle. | Człowiek ustawiony obóz po kajaku. | Mężczyzna ustawia namiot na brzegu w pobliżu oceanu.",Dwóch mężczyzn stoi na szczycie góry.
3255737244_1f8948fc07.jpg,Dziewczyna i chłopiec przytulają się na bruku. | Mały chłopiec całuje małą dziewczynkę na poboczu drogi. | Mały chłopiec mówi sekret małej dziewczynce | Dwoje dzieci stoi na bruku i zabawa. | Dwoje małych dzieci bawiących się na ulicy.,Dwie młode dziewczyny bawią się razem na zewnątrz.
384465370_9918873f9a.jpg,Dwóch rowerzystów na wzgórzu widocznym z dołu. | Dwóch rowerzystów w czerwonych koszulach przechodzących nad czerwonym wzgórzem | Dwie osoby w czerwonych strojach jadące na rowerach po polnej drodze. | Dwie osoby jeżdżą na rowerach polną drogą. | Dwie osoby jadące na rowerach na wzgórzu.,Dwie osoby na polu.
1030985833_b0902ea560.jpg,"Czarny pies i brązowy pies podskakują, by złapać czerwoną zabawkę. | Czarny pies i brązowy pies bawią się czerwoną zabawką na dziedzińcu. | Brązowe i czarne laboratorium są na zewnątrz, a czarne laboratorium łapie zabawkę w ustach. | Czarny pies zatrzaskuje czerwony i czarny obiekt, gdy brązowy psa rzuca się. | Czekoladowe laboratorium skacze zbyt późno, aby zdobyć zabawkę, gdy Black Lab przechwytuje ją na podjeździe.",Dwa psy bawią się razem.
2498897831_0bbb5d5b51.jpg,Troje dzieci ciągnie twarze na fioletową ławkę. | Trzy małe dziewczynki siedzą na fioletowej ławce i robią śmieszne twarze. | Trzy małe dziewczynki robi głupie twarze na drewnianym huśtawce na ponad nasyconym zdjęciu. | Trzy młode dziewczyny siedzą na ławce w parku. | Trzy młode dziewczyny pozują razem na zewnątrz.,Dwoje dzieci bawi się na placu zabaw.
2882743431_c3e6cd1b5c.jpg,Czarny pies gryzie białego psa na trawie. | Brązowy pies skupia twarz białego psa. | Brązowy pies psa na białego psa. | Brązowy pies żartobliwie gryzie białego psa. | Jeden pies gryzie na innego psa.,Dwa psy bawią się na trawie.
121800200_bef08fae5f.jpg,"Grupa wspinaczy rozpoczyna czystą skalną twarz. | Grupa rock wspinaczy wspina się na skalnej ścianie w lesie. | Wiele osób wspina się na górę otoczoną ładnymi zielonymi drzewami. | Ludzie w odległości próbujących wspiąć się na klif. | Płaska strona dużej, skalistej góry.",Mężczyzna wspina się na skalnej ścianie.
2644916196_16f91dae54.jpg,Dziecko z żółtą filiżanką i mlekiem na twarzy. | Mały chłopiec pije mleko i dostaje mleko na twarzy i stole. | Mały chłopiec rozlał mleko z zielonej kubka. | Małe śmiechu dziecko z blond włosami siedzącymi przy stole z zielonym popiołem. | Toddler z mlekiem wokół ust.,Małe dziecko bawi się w basenie.
3039209547_81cc93fbec.jpg,Zamknięty obraz mężczyzny w zielonej koszuli i brązowych spodniach. | Zniekształcony obraz dwóch mężczyzn idących po ulicy. | Mężczyzna w brązowych spodniach ma jego obraz powiększony i rozciągnięty. | Mężczyzna w spodni stolarki i zielona bluza z kapturem idzie ulicą. | Mężczyzna z ciemnoniebieską kurtką i brązowymi spodniami stoi obok innego mężczyzny przed budynkiem.,Dwóch mężczyzn gra na gitarze.
3521374954_37371b49a4.jpg,"Dziewczynka i mały chłopiec stoją obok gitary i bębna. | Młoda śmiech i chłopiec bawią się na dużym bębnie. | Dwoje małych dzieci bije na bęben bongo. | Dwoje małych dzieci z blond włosami gra bęben, jeden się uśmiecha. | Dwoje małych dzieci bawi się bębnem.",Małe dziecko w czerwonej koszuli gra na placu zabaw.
1445754124_647168f211.jpg,Czarno -biały pies wspina się na pochylony bagażnik drzewa. | Czarno -biały pies idzie po wygiętym drzewie. | Szary pies wspina się na skośne drzewo. | Szary pies wspina się po gałęzi drzewa w parku. | Szary cętkowany pies stoi na opadającym bagażniku drzewa z widokiem na trawiaste pole.,Brązowy i biały pies skacze w powietrze.
3229442620_fd47d01b59.jpg,Ptak lecący na piasku. | Duży ptak spada w dół w kierunku ziemi. | Wielki brązowo -biały ptak lecący nad lądem. | Orzeł przyjeżdża na lądowanie na plaży. | Biały i beżowy ptak leci nad piaszczystą plażą.,Czarno -biały ptak leci nad wodą.
3608400551_d6f7965308.jpg,Mężczyzna gra z psem. | Mężczyzna z tatoos grającym z białym psem z czarnym uchem | Wytatuowany mężczyzna z białym psem skaczącym w górę na patyk. | Biały pies skacze w powietrzu po patyku. | Biały pies skacze o obiekt rzucany przez swojego mistrza.,Mały brązowy pies skacze w powietrzu na trawie.
3595080592_5fd55570e5.jpg,Dwoje azjatyckich dzieci stojących na cemencie. | Dwoje dzieci się uśmiechnie. | Dwoje dzieci ubranych w kolorowe puloby idą obok siebie. | Dwoje dzieci z dorosłymi w tle. | Dwóch młodych chłopców uśmiechnie się i wychodzi na zewnątrz.,Dwoje małych dzieci bawi się na placu zabaw.
3561639055_5ac66ae92f.jpg,Rowerzysta wykonuje manewry | Biker ląduje na ziemi po lataniu w powietrzu. | Rowerzysta w hełmie jeździ na stoku na rowerze. | Osoba na czerwonym rowerze. | Jeden motocyklista w hełmie przeskakuje nad przeszkodą.,Rowerzysta wykonuje sztuczkę w powietrzu.
2140182410_8e2a06fbda.jpg,"Chłopiec w czarnych zimowych ubrania siedzi na zawyżonym sankach po kopcu śniegu. | Dziecko zjeżdża po śniegu w rurce. | Dzieciak jest na pływaku na śniegu. | Na wysokim ułożonym śniegu jest osoba siedząca na plastikowym wysadzaniu. | Ta osoba, zapakowana na śnieg, zjeżdża ze wzgórza na intertube.",Dwoje małych dzieci bawi się na śniegu.
880220939_0ef1c37f1f.jpg,"Grupa kobiety w różowych sukienkach spacerujących po przejściu dla pieszych w kierunku rejsu. | Grupa kobiet w różowych sukienkach, idąc przez ulicę. | Dziewczyny w różowych sukienkach idą w kierunku statku wycieczkowego | Panie w jasnych sukienkach przechodzą przez drogę. | Kilka kobiet idących ulicą ubranych w różowo i innych różnych ludzi.",Dwóch mężczyzn w czarnych koszulach stoi na chodniku.
1433577867_39a1510c43.jpg,"Mokry biały pies rozpryska się w wodzie z patykiem w ustach. | Biały pies jest w wodzie. | Biały pies kroczy wodę patyczkami w ustach. | Biały pies z czerwonym kołnierzem rozpryskuje się w wodzie. | Pies brodził przez płytką wodę, trzymając coś w ustach.",Dwa psy bawią się w wodzie.
300222673_573fd4044b.jpg,"Mężczyzna gra piosenkę na gitarze dla swojego kota. | Mężczyzna gra żółtą gitarę, podczas gdy kot go obserwuje. | Mężczyzna gra swoją żółtą gitarę, wpatrując się w swojego kota. | Mężczyzna, siedzący przy komputerze, grając na gitarze dla swojego kota. | Mężczyzna gra na gitarze i siedzi z kotem.",Dwóch mężczyzn gra na gitarze.
3136674757_57406c305c.jpg,Starszy mężczyzna w zbiorniku i młodsza dziewczyna w pasiastej koszuli pozują na kanapie. | Starszy mężczyzna przytula młodszą dziewczynę. | Stary mężczyzna i młoda kobieta obejmują na kanapie. | Stary mężczyzna przytula kobietę w czerwono w paski na kanapie. | Stary mężczyzna przytula młodą dziewczynę w czerwonej koszuli w paski.,Dwie młode dziewczyny bawią się razem.
778885185_3f6905370b.jpg,Brązowy pies goni poszarpaną piłkę wokół podwórka. | Brązowy pies ściga poszarpaną piłkę nożną na polu o niskim cięciu. | Duży brązowy pies bawiący się białą piłką nożną na trawie. | Tan Dog goniąc piłkę. | Ran Dog gonuje piłką.,Brązowy pies biegnie na trawie.
3095137758_bdd1e613dd.jpg,Mężczyzna ubrany jak Święty Mikołaj jeździ na paradzie. | Mężczyzna ubrany jak Święty Mikołaj jedzie w powozie podczas parady. | Święty Mikołaj z białą brodą i czerwonym garniturą jedzie w powozie. | Święty Mikołaj prowadzi jakąś paradę na dziwnie wyglądającym pojeździe. | Święty Mikołaj jest wciągnięty w powóz w paradzie.,Dwie osoby jeżdżą na rowerach w wyścigu.
3612825666_54f5a2bc06.jpg,Mężczyzna szlifujący poręcz. | Mężczyzna jeździ na łyżwach po grupie ludzi. | W odległości chłopiec ślizga deskorolkę po poręczy. | Niektórzy deskorolcy na schodach. | Mężczyzna jeździ na deskorolce po poręczy na środku schodów.,Skateboarder wykonuje sztuczkę na rampie.
2384147448_c1869070d3.jpg,"Jasnobrązowy pies gra piłkę z czerwonawo -brązowym psem w ogrodzonym obszarze. | Jeden pies z obiektem w ustach spotyka inny pies pobliski ogrodzenie. | Dwa brązowe i białe psy biegające na trawiastym, ale brązowym ogrodzonym podwórku. | Dwa psy stoją przed sobą. | Dwa psy biegają w obudowie na zewnątrz.",Dwa psy bawią się w piasku.
2085403342_a17b0654fe.jpg,Dziecko w jaskrawej czerwonej kurtce przebiega przez stos siana. | Mała dziewczynka w czerwonym swetrze i niebieskiej spódnicy jest w sianie. | Małe dziecko tańczy na powierzchni słomy. | Chłopiec biegnie przez siano na łatce dyni. | Dziecko przechodzi przez słomkę.,Małe dziecko w czerwonej koszuli i niebieskich dżinsach wspina się na placu zabaw.
454691853_cc1e0fa6a1.jpg,Pies nosi smycz w ustach. | Puszysty pies nosi czarną smycz w ustach. | Duży futrzany brązowy pies idzie z smyczy w ustach. | Żółty pies niesie czarną smycz. | Pies spaceruje z dzierżawą w ustach.,Dwa psy bawią się razem.
3155657768_b83a7831e5.jpg,"Grupa dzieci bawiących się na podwórku, mężczyzna w tle. | Grupa dzieci bawi się razem na ogrodzonym podwórku jako dorosłe zegarki. | Niektóre dzieci bawią się na boisku. | Dzieci bawią się na zewnątrz, a mężczyzna uśmiecha się w pobliżu. | Dziewczyna w jasnoróżowej koszuli gra z innymi dziećmi.",Dwoje dzieci bawi się w fontannie.
3523874798_9ba2fa46e3.jpg,Chłopiec w białej koszuli i zielonym hełmie jedzie na deskorolce w dół kilku kroków. | Dziecko w hełmie i rękawiczkach na deskorolce jest w powietrzu | Mały chłopiec w hełmie robi sztuczki na deskorolce. | Młody chłopiec kończy skok na deskorolce. | Chłopiec robi sztuczkę deskorolki.,Chłopiec wykonuje sztuczkę na deskorolce.
3592992234_6d3fe58a70.jpg,"Mężczyzna w białej koszuli kołyszącej się patykiem | Mężczyzna w białej koszuli idzie po wysokiej trawie, trzymając patyk. | Mężczyzna idzie na polu niosącym kij. | Mężczyzna z patykiem w lewej ręce na polu | Mężczyzna w pobliżu pola golfowego przygotowującego się do rzucenia patyka",Mały chłopiec w niebieskiej koszuli biegnie na trawie.
2208310655_a3d83080c5.jpg,"Chłopiec całuje kobietę w policzek obok dziewczynki, która jest szeroko otwarta i wystaje jej język. | Matka i dwoje dzieci pozują śmieszne twarze. | Dorosły z dwójką dzieci, jedno dziecko robi twarz, a drugie całowanie policzka dorosłego. | Chłopiec całuje kobietę i dziewczynę wystającą jej język | Matka z dwoma chłopcami, jeden działający głupkowatym, a drugi pocałuje ją.",Dwoje małych dzieci bawi się na zewnątrz.
3439982121_0afc6d5973.jpg,"Osoba starsza trzyma białego psa i całuje ich policzek. | Stara osoba siedzi na pluszowym krześle z wielkim białym psem leżącym na nim. | Stara kobieta mocno trzyma dużego białego psa, siedzi na dużym czerwonym krześle przed elektroniką. | Osoba przytula dużego białego psa i na czerwonym fotelu. | Kobieta ogromna puszysty biały pies.",Dwa psy bawią się razem.
3246804978_ea2c9e56f2.jpg,Grupa mopsów w trawniku. | Paczka mopsów. | Grupa jasnobrązowych i czarnych mopsów grających na trawie. | Wiele psów jest pokazanych na trawie. | Dziewięć czarnych i brązowych mopsów w uprzężach grających na trawiastym trawniku.,Dwa psy bawią się razem.
2371809188_b805497cba.jpg,"Boy wspina się na ścianę wspinaczkową w pomieszczeniach. | Chłopiec wspina się w skalnej ścianie. | Chłopiec wspina się po ścianie wspinaczkowej, podczas gdy starszy chłopiec stoi na ziemi | Boy Rock wspina się po niebieskiej ścianie, a dorosły odwraca wzrok. | Mały chłopiec wspinający się w wewnętrznej ścianie wspinaczkowej.",Chłopiec w czerwonej koszuli wspina się na skalnej ścianie.
525538142_7348f0bce7.jpg,"Dwaj chłopcy, jeden w Orange, drugi w turkusowym, walczą w piasku. | Dwóch chłopców bawi się na piasku na placu zabaw. | Dwóch chłopców walczą w piasku w parku. | Dwóch chłopców walczy razem w piasku. | Dwóch młodych chłopców walczy z piaskowcem.",Dwóch małych chłopców bawi się w piasku.
3206919175_e3a11b6874.jpg,"Grupa ludzi gromadzi się tylko z pokazami nóg, a jeden z nich trzyma papierosa. | Mężczyzna trzyma papierosa. | Ręce i stopy kilku osób trzymających papierosy. | W tym pikutrze dżinsów i bluz. | Nogi i niższe ciała ludzi siedzących i palących.",Dwie młode dziewczyny bawią się razem.
1466307489_cb8a74de09.jpg,"Mężczyźni w kaskach i pomarańczowych kamizelkach wyciągając jeep z rowu | Mężczyźni w pomarańczowych kamizelkach bezpieczeństwa wyciągają pojazd z rowu. | Mężczyźni w pomarańczowych kamizelkach starają się uwolnić pojazd utknięty obok drogi. | Trzech mężczyzn w Hi Viz Tacets ciągną próbując wyciągnąć uwięziony samochód z napędem na cztery koła z rowu. | Trzech mężczyzn w pomarańczowych kamizelkach wyciąga jeep z wąwozu, podczas gdy inny mężczyzna siedzi w środku.",Dwóch mężczyzn siedzi na skale z widokiem w tle.
2073964624_52da3a0fc4.jpg,"Kobieta w różowym kapeluszu i granatowy płaszcz jadący na rowerze. | Kobieta ubrana w różową czapkę jadącą na rowerze | Kobieta ubrana w czarne ubrania, fioletowy szalik i różowy kapelusz jedzie na rowerze. | Kobieta z okularami i różowym kapeluszem jeździ jej rower. | Kobieta ma na sobie różowy kapelusz i jeździ na rowerze w parku.",Chłopiec jeździ na rowerze.
3229730008_63f8ca2de2.jpg,"Chłopiec jeździ na metalowej szynie. | Jeden chłopiec deskateluje na szynie i trzech chłopców obserwujących. | Nastolatek szlifujący deskorolkę po poręczy, podczas gdy inni nastolatki patrzą. | Skateboarder jeździ na srebrnej szynie, podczas gdy trzech innych młodych mężczyzn patrzy. | Młody mężczyzna szlifujący, trzech innych chłopców obserwujących","Dwóch mężczyzn siedzi na ławce, podczas gdy inni patrzą."
1625306051_7099519baa.jpg,Mężczyzna w żółtej koszuli i mężczyzna w pomarańczowej koszuli skaczą w powietrzu. | Mężczyzna zeskakuje ze wzgórza. | Dwóch mężczyzn w butach turystycznych uderzają sztuki walki. | Dwóch mężczyzn skaczących na skalnej ścianie | Dwóch mężczyzn skoczyło w powietrze.,Osoba w niebieskim stroju jeździ na motocyklu.
3650188378_cc8aea89f0.jpg,"Mężczyzna i kobieta są przebrani za duchy duchów na ulicy City. | Ludzie w Ghostbusters Stroje stoją na chodniku. | Trzech podszywaczy Ghostbuster | Trzy osoby w mundurze są na zewnątrz i obserwują scenę, która jest poza obrazem. | Dwie osoby ubrały się jak Pogromcy Duchów stojących na chodniku.",Dwóch mężczyzn stoi na chodniku.
3171250845_5ae0d2a8bc.jpg,Chłopiec ubrany w żółty i czarny snowsit gra z brązowym psem w czerwonym kołnierzu. | Chłopiec w żółtym i czarnym płaszczu bawiącym się brązowym psem. | pies ściągający żółte spodnie na małego chłopca na śniegu | Małe dziecko i pies bawią się na śniegu. | Chłopiec i brązowy pies stoją na śniegu.,Mały brązowy i biały pies bawi się na śniegu.
3408130183_f038bdaa4f.jpg,Czarny i brązowy pies spaceruje przez las. | Brązowy i czarny pies biegnie. | Pies z brązowym punktem wokół jednego oka idzie przed czarnym psem. | Dwa psy biegają trawiastą ścieżką. | Dwa psy biegające przez trawę.,Dwa psy bawią się na trawie.
3639363462_bcdb21de29.jpg,"Dwie dziewczyny wskazują na okrągłe srebrne lustro na ścianie. | Dwie kobiety punktu w lustrze, które jest zakrzywione jak piłka. | Dwie kobiety, jedna z aparatem, sięgają i dotknij lustrzanej piłki. | Dwie kobiety wskazują na srebrny obiekt i robią go zdjęcie. | Dwie kobiety robią cyfrowe zdjęcie lustrzanej kuli.",Dwóch mężczyzn stoi na zewnątrz.
393284934_d38e1cd6fe.jpg,"Czarno -biały pies, z czerwoną czapką na głowie, ziewanie. | Pies, który ma na sobie czerwoną czapkę, stoi przy gitarze z szeroko otwartymi ustami. | Pies w kapeluszu rozciąga się, otwiera usta. | Pies w czerwonym kapeluszu otwiera się szeroko usta. | Pies ma na sobie czerwoną czapkę baseballową i ma szeroko otwarte usta.",Czarny pies z czerwoną zabawką w ustach.
3281580623_8c3ba0fdb2.jpg,"Brązowy pies jest atakowany przez dwa inne psy. | Wydaje się, że trzy psy bawią się szorstką w ogrodzonej obudowie. | Trzy psy zabawnie walczą. | Dwa psy stojące i jeden pies kładący się na plecach. | Dwa stojące psy i jeden brązowy pies leżący na plecach.",Dwa psy bawią się razem.
247619370_a01fb21dd3.jpg,Kobieta w czarnej koszuli siedzącej na czerwonej ławce. | Kobieta siedzi i patrzy na czerwoną ławkę w pobliżu budynku. | Kobieta w okularach przeciwsłonecznych siedzi na czerwonej ławce przed żółtym budynkiem. | Kobieta w brązowej koszuli siedzi na jasnoczerwonej ławce. | Kobieta w czarnej koszuli siedzącej na czerwonej ławce.,Kobieta siedzi na ławce w parku.
241346971_c100650320.jpg,"Piłkarz w niebieskim i jeden w czerwonej grze w meczu. | Piłkarz Sooners porusza się szybko na boisku, gdy biegnie inny gracz. | Facet w niebiesko -białej koszulce biegnie, a facet w czerwono -białej koszulce spada. | Dwaj gracze, w przeciwnych drużynach, są w trakcie meczu piłki nożnej, podczas gdy inni oglądają. | Dwóch mężczyzn gra w piłkę nożną.",Dwóch piłkarzy gra w piłkę nożną.
3582685410_05315a15b8.jpg,Dwie kobiety wspinające się na skały wokół oceanu | Dwie kobiety wspinają się po skałach w pobliżu oceanu. | Dwie kobiety wspinają się na skały przed oceanem. | Dwie kobiety w kostiumu kąpielowym na dużych skałach na oceanie. | Dwie kobiety w kostiumach kąpielowych wspinają się na stosy skalne nad oceanem.,Dwie osoby stoją na skałach w pobliżu oceanu.
3053916979_848d32261b.jpg,Klasa szermierki odbywa się na boisku do koszykówki. | Mężczyzna w czarnej koszuli wpatruje się w szermierz | Mężczyzna w czarnej koszuli wędruje wśród szermierki graczy. | Mężczyzna stoi na siłowni otoczonej szermierką mężczyzn. | Wiele osób ogrosi się na boisku do koszykówki.,Dwóch mężczyzn gra w koszykówkę.
3648160673_0c783236a6.jpg,Pies skacze z deski surfingowej | Pies rozpryska się przez wodę. | Pies pływa w oceanie z deską surfingową. | Golden Retriever skakający z deski na plaży oceanicznej. | Golden Retriever zeskakuje z niebieskiej deski surfingowej w wodzie.,Brązowy pies pływa w wodzie.
417577408_eb571658c1.jpg,Pies biegnie i skacze przez las | Pies ściga się przez las. | Pies biegający w lesie. | Pies biegający szybko przez las. | Pies biegnie przez las.,Brązowy i biały pies biegnie przez las.
2836325261_a3bf5c59be.jpg,Pani ubrana w czerwoną sukienkę gra dud. | Kobieta w czerwonej sukience grającej na instrumencie. | Kobieta w czerwonej średniowiecznej sukience grającej dud lub jakiś podobny instrument. | Kobieta w kostiumie gra dud. | Kobieta nosząca czerwony kostium gra instrument o ścianę z cegły.,Mały chłopiec w czerwonej kurtce stoi na chodniku.
3300019891_8f404d94a1.jpg,Duży tłum ubrany w strój renesansowy zbiera się razem na ulicy miejskiej. | Ludzie są ubrani w wiktoriańskie stroje w zatłoczonej strefie na świeżym powietrzu. | Niektórzy ludzie w średniowiecznym kostiumie spacerują przez zatłoczoną ulicę. | Scena uliczna eleganckich ubranych ludzi w czasach starszych | Na ulicy na ulicy odbywa się duże spotkanie ludzi w kostiumach.,Wiele osób stoi przed tłumem.
537225246_dd0e2158a7.jpg,Ludzie w kostiumach zwierząt bawią tłum. | Dwie osoby są ubrane w kostiumy zwierząt i idą ulicą. | Dwie osoby przebrane za zwierzęta w pobliżu tłumu. | Dwie osoby ubrane w kostium zwierząt poza budynkiem. | Dwie osoby w garniturach zwierząt na placu.,"Dwóch mężczyzn stoi na ulicy, podczas gdy tłum patrzy."
2220185725_45d4fa68d9.jpg,"Mężczyzna obserwujący dwa psy w wodzie. | Mężczyzna na molo patrzy na dwa psy stojące w płytkiej wodzie. | Dwa psy biegają w wodzie, podczas gdy mężczyzna obserwuje z doku. | Dwa psy w wodzie, gdy mężczyzna patrzy z doku. | Dwa psy przedzierają się przez płytką wodę, podczas gdy mężczyzna obserwuje z doku.",Dwa psy bawią się w wodzie.
