image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Um menino pulando em um trampolim. | Um garoto pulando em um trampolim. | Um garoto pula em um trampolim. | Um garotinho em uma camiseta branca de mangas compridas pula em um trampolim. | O garoto pula em trampolim do lado de fora da casa.,Um menino está pulando em um trampolim.
2873648844_8efc7d78f1.jpg,Um cachorro em treinamento para se tornar um cachorro de ver os olhos. | Um cachorro vestindo uma jaqueta verde brilhante. | Um cachorro fofo está usando uma jaqueta de guarda verde para uma escola primária. | Um cachorro branco na coleira está usando uma jaqueta amarela. | Uma poça branca usando uma jaqueta da escola amarela em um contrato,Um cachorro com uma gola verde pega uma bola de tênis na boca.
3635577874_48ebaac734.jpg,"Um homem anda de bicicleta azul no ar sobre um parque. | um homem usando azul e andando de bicicleta azul pulando no ar | Alguém está no ar em uma bicicleta turquesa. | O garoto está fazendo um golpe, através do ar, em sua bicicleta. | O homem está realizando um truque no ar com uma bicicleta.",Uma pessoa em uma bicicleta BM ⁇ .
781387473_208ba152b3.jpg,Uma garota de camisa rosa em um passeio de carnaval com um enorme animal de pelúcia. | Uma garota se senta em um passeio com um animal de pelúcia ao lado dela acima de um carnaval. | Uma garotinha e seu macaco empalhado sentados em um passeio acima do recinto de feiras. | Uma garotinha senta -se em um assento da roda Farris ao lado de um animal de pelúcia gigante. | Garota e um grande animal de pelúcia andando de um passeio de diversão sobre uma feira.,Uma mulher está sentada em um passeio em um parque de diversões.
3425835357_204e620a66.jpg,Um garoto fazendo um pino em uma camisa amarela | Um menino está dançando freio enquanto uma multidão observa. | Um homem está de pé em suas mãos na calçada enquanto outros assistem. | Um homem está de pé em suas mãos com muitas pessoas ao seu redor. | Uma pessoa que faz uma pada na frente dos outros.,Dois homens estão jogando basquete em uma rua da cidade.
2384353160_f395e9a54b.jpg,"Um homem em um fedora preto sorri para a câmera. | Um homem de chapéu posando para uma foto. | Um homem mais velho em um fedora desgastado sorri levemente para a câmera. | Um homem velho com olhos azuis usa um grande chapéu preto. | O homem está vestindo um chapéu preto, uma camisa bege e tem os óculos de sol pendurados na camisa.",Um homem vestindo um chapéu preto e óculos de sol sorri para a câmera.
262681159_e5fed3acf0.jpg,Uma garota loira em uma camisa vermelha segurando seu colar. | Uma garota brinca com seu colar à noite. | Uma garota vestindo uma camisa vermelha está puxando o colar que está usando. | Menina de camisa vermelha segurando seu colar em uma grande multidão. | A jovem com a camisa vermelha está em frente à multidão.,Uma mulher em uma camisa vermelha está olhando para a câmera.
1259936608_e3f0064f23.jpg,"Uma garotinha com braços estendidos peças com outras pessoas em um parque de sprinklers. | As crianças brincam em uma fonte de água. | Crianças brincando em águas públicas. | As duas meninas, uma vestindo uma saia e a outra usando shorts, estão brincando em uma fonte borbulhante. | Duas crianças brincando em uma fonte em um parque aquático.",Duas crianças brincam em uma fonte de água.
3711826708_bba64fb1e1.jpg,Um cachorro marrom está andando em um caminho arborizado com flores brancas. | Um Corgi está andando por um caminho em uma floresta. | Um cachorro está correndo por uma área muito arborizada com grandes flores brancas. | Um cachorro está andando por uma área de folhagem pesada ao longo de um caminho de terra. | Um cachorro atravessa o caminho.,Um cachorro marrom está correndo por uma área arborizada.
3335885203_a3fe8e541f.jpg,Uma jogadora de rugby corre com uma bola de rugby durante uma partida. | Um grupo de crianças vestindo uniformes corre ao longo do campo depois de alguém que está segurando a bola. | Crianças jogam futebol. | Os jovens estão envolvidos em um jogo. | Os jovens de uniforme estão jogando em um jogo de rugby.,Dois jogadores de futebol correm em torno de uma pista.
3497069793_2d4baf5b4b.jpg,Uma criança está pulando em um segurança inflável. | Uma criança brinca em uma casa de salto. | Uma criança vestindo um casaco rosa pula sobre um brinquedo de explosão de plástico. | Uma garota salta. | Uma garota salta em uma casa de salto.,Um garoto vestindo um colete salva -vidas vermelho está pulando na água.
2559503010_84f20b3bc9.jpg,"Um homem fica do lado de fora de um banco que vende melancias. | Um homem com um chapéu de Shriner Red está olhando para melancias em frente a um banco. | Carro Mercury de cor escura estacionada em frente ao PNC Bank. | O homem está olhando para melancias para venda fora de um banco. | Há um homem, vestindo um chapéu engraçado, em pé na frente de um banco.",Duas pessoas estão sentadas em um banco do lado de fora de um prédio.
3495349745_1b29a63571.jpg,Um homem ajudando um menino a andar de bicicleta. | Um homem ajuda um garoto a andar de bicicleta. | Um homem está ajudando um garotinho a aprender a andar de bicicleta. | O homem ajuda o garoto a andar de bicicleta. | O garoto aprende a andar de bicicleta com seu pai.,Uma criança está andando de bicicleta na floresta.
3371887001_44ab0c2f17.jpg,Um homem com uma roupa escura e óculos de sol está andando de bicicleta de montanha por uma floresta perto de um riacho. | Um homem está andando de bicicleta por uma área arborizada de manhã. | Um homem monta uma bicicleta de montanha por uma ladeira na floresta. | Um homem andando de bicicleta pela encosta da montanha. | O homem é um ciclismo cross-country na floresta.,Um homem andando de bicicleta pela floresta.
3498997518_c2b16f0a0e.jpg,"Um jogador de futebol em Blue pega um jogador de futebol em branco para um tackle. | Um jogador de futebol está sendo abordado pelo time rival. | Um jogador de futebol está enfrentando o jogador com o futebol enquanto a multidão assiste. | Jogadores de futebol em um feild aquele à esquerda em um uniforme azul ao da direita, em um branco com os fãs nas costas. | Dois jogadores de futebol do time oposto estão segurando aquele com a bola.",Um jogador de futebol se prepara para chutar a bola.
2956413620_d59de03a06.jpg,Um carro preto na rua atrás da malha de arame. | Um piloto de arrasto acelera uma rua da cidade em um carro de corrida preto. | Um homem vestindo um capacete dirigindo um carro de corrida preto pela rua | Uma pessoa vestindo um capacete branco em um carro de corrida preto. | Alguém passa um carro veloz pelos prédios antigos.,Um carro de corrida número  ⁇ .
3432656291_a6c7981f6e.jpg,Um grupo de pessoas está em torno de um bombeiro vermelho. | Um grupo de pessoas está parado ao lado de um bombeiro. | Um grupo de pessoas na frente de um bombeiro vermelho. | Um grupo de pessoas com um carro de bombeiros em segundo plano. | Um bombeiro vermelho está estacionado ao lado de um grupo de pessoas e crianças em pé na rua.,Um grupo de pessoas está andando por uma rua da cidade.
345284642_77dded0907.jpg,Um cachorro preto está se movendo através de um campo de neve com um objeto na boca. | Um cachorro preto está passando por uma área coberta de neve enquanto segura algo verde na boca. | Um cachorro preto com um animal de pelúcia na boca está correndo e pulando por um campo de neve. | Um cachorro marrom segurando um objeto na boca está se movendo através da grama alta coberta de neve ao ar livre. | Um cachorro Carreis um objeto através da grama nevada.,Um cachorro marrom está correndo pela neve.
2101457132_69c950bc45.jpg,Um cachorro preto está pulando em um riacho. | Um cachorro preto está pulando sobre um fluxo de água corrente. | Um cachorro preto pulando de uma margem do rio perto de uma área arborizada. | Um cachorro preto molhado pulando em um lago. | Um cachorro preto molhado pula sobre um riacho.,Um cachorro preto está pulando na água.
3256043809_47258e0b3e.jpg,Um cachorro marrom e branco está farejando o chão coberto de neve. | Um cachorro marrom e branco andando na neve perto de uma cerca. | Um cachorro marrom e branco cheira a neve. | Um cachorro branco magro e marrom atravessa um pedaço de neve. | Um cão esbelto verifica um pedaço de terra nevado.,Dois cães brincam na neve.
3348208268_6d97d951eb.jpg,"Um menino em uma pausa de boné preto dançando | Um jovem adulto dança na mão. | Guy Break Dancing no chão de tijolos em frente ao sindicato dos estudantes. | Um homem observa enquanto outro BreakDances, equilibrando -se por um momento, por um lado. | O adolescente está dançando no chão de azulejos vermelhos e pretos.",Um homem de camisa preta e jeans azul está de pé na frente de uma parede de tijolos.
3336759846_5220e27deb.jpg,"Um grupo de pessoas posando para uma foto. | Um homem flerta com uma mulher em uma blusa branca. | Uma mulher de short e uma blusa branca está tirando uma foto com uma câmera digital quando um jovem assiste. | Pleas em uma festa, as costas para a câmera. | O homem e a mulher estão conversando lá fora à noite.",Um homem e uma mulher posam para uma foto.
3303648823_53cf750acd.jpg,Um homem em um esqui de casaco vermelho. | Um homem de vermelho está esquiando por uma inclinação de neve. | Um homem vestindo um casaco vermelho está esqui na neve. | Um esquiador equipado em vermelho em uma montanha coberta de neve. | Um esquiador de neve em uma blusa vermelha e calça preta descendo uma colina.,Um esquiador em uma jaqueta vermelha está esquiando na neve.
2993167197_e5d0a73530.jpg,Um jogador de basquete procura alguém passar a bola. | Um homem do time de basquete de Miami segura a bola se preparando para fazer um movimento enquanto está sendo bloqueado. | Jogador de basquete segurando a bola. | O jogador de basquete segura a bola e olha em toda a quadra. | O homem está usando um uniforme laranja e segurando uma bola de basquete.,Um jogador de basquete dribla a bola.
3656151153_b4ed5d94c4.jpg,Uma garotinha de pé em uma colina arenosa em uma praia. | Uma criança pequena se vira para olhar enquanto caminha por um caminho arenoso. | Uma jovem loira fica em uma praia. | Uma jovem está andando por um caminho arenoso por um grande corpo de água. | Uma jovem menina fica na areia por uma costa.,Uma garotinha está subindo uma colina gramada.
3559993787_c49644dcc5.jpg,Um motociclista na floresta. | Um ciclista está fazendo sua bicicleta pular entre duas rochas. | um cara em uma bicicleta pulando de uma grande rocha para outra | Um homem pula sua bicicleta no ar entre duas rochas. | Pessoa de bicicleta no ar acima de duas grandes pedras com sol no céu.,Um ciclista está realizando um truque no ar.
2409597310_958f5d8aff.jpg,Um menino e um bebê em um caminhão ridículo. | Duas crianças andando no veículo de brinquedo de uma criança pequena. | Dois meninos estão passando por adultos em seu jipe ​​de brinquedos. | Dois garotinhos andam em um caminhão de brinquedos. | Dois meninos se sentam em um carro de brinquedo na grama.,Dois meninos estão brincando em um playground.
3512127856_18a4c7aace.jpg,"Uma garotinha de rosa fica em um corredor amarelo. | Uma jovem garota sozinha em um corredor. | Uma jovem, vestindo uma camisa rosa, caminha por uma porta aberta. | A menina de rosa está de pé na porta entre a obra de arte nas paredes. | A jovem entra na sala com espanto.",Uma garotinha em um vestido rosa está olhando para a câmera.
2988439935_7cea05bc48.jpg,"Um homem de uniforme de futebol vermelho se preparando para chutar a bola. | Um homem de uniforme vermelho joga em um jogo de futebol. | Um homem de uniforme vermelho corre em direção a uma bola de futebol em um campo. | Um jogador de uniforme vermelho se prepara para chutar a bola durante uma partida de futebol, enquanto a multidão assiste. | Um jogador de futebol em uniforme vermelho corre após uma bola de futebol.",Dois jogadores de futebol se preparando para chutar a bola.
2257631407_1529b9db39.jpg,Duas crianças brincalhão de moletom e jeans brincam na grama. | Uma garota de volta de alguém está rindo. | Crianças brincando. | Alguém segurando uma garotinha pendurando de cabeça para baixo. | Dois pessoas com a parte superior da cabeça na grama.,Uma garota está sentada em um sofá ao lado de uma árvore.
1088767354_2acee738cf.jpg,"Uma mulher em uma fantasia vermelha à esquerda de um homem e uma mulher em pé juntos. | Uma mulher vestindo uma fantasia vermelha olha para duas outras pessoas em uma rua. | Uma jovem mulher com traje de lantejoulas vermelhas e penas fica na calçada. | A garota de biquíni de cor salmão está parada ao lado de dois jovens; Um está usando uma roupa preta e o outro é beber pop. | Dois jovens são abordados por uma jovem extravagante, vestida com um biquíni vermelho e uma pista de penas vermelhas.",Um homem e uma mulher em pé em uma rua da cidade.
488356951_b3b77ad832.jpg,"Um homem com camisa vermelha e chapéu preto olha para outro homem. | Homem asiático de camisa e chapéu com flores vermelhas com dois outros homens | Conversa entre o homem em camisa havaiana, o homem mais velho de cinza e o homem visto por trás. | Esses três homens estão sentados perto um do outro e estão todos usando camisas de manga curta. | Três homens, um em uma camisa vermelha e branca, estão sentados juntos.",Um homem e uma mulher sentam -se em um banco.
805682444_90ed9e1ef3.jpg,Os dois cães são brancos e pretos e estão cavando na lama. | Dois cães pretos e brancos depois de algo na lama. | Dois cães pretos e brancos olham para uma bola amarela na areia molhada. | Dois cães brigam por uma bola que está em uma poça. | Dois cães quase idênticos tentam pisar uma bola de água enlameada.,Dois cães estão brincando na água.
214543992_ce6c0d9f9b.jpg,Um cachorro preto e branco está brincando com uma bola em um gramado. | Um cachorro preto e branco pula quando uma bola é jogada sobre sua cabeça. | pulando de cachorro olhando para cima e uma pequena bola branca no ar passou | O cachorro preto e branco está tentando pegar uma bola no jardim. | O cachorro pula esperando para pegar algo sendo jogado.,Um cachorro preto e branco pula para pegar uma bola de futebol.
2856700531_312528eea4.jpg,"Um homem de jaqueta preta com uma barba preta olha pensativamente. | Um homem de jaqueta fica bem. | Um homem senta e esfrega o queixo. | Um homem com um mohawk e barba, com a mão no queixo olhando para longe. | Um homem asiático pensa consigo mesmo.",Um homem vestindo uma camisa preta e uma camisa preta está segurando uma câmera de vídeo.
2170222061_e8bce4a32d.jpg,"Um cachorro mordendo a cauda de uma vaca. | Um cachorro perseguindo uma cauda de animais na grama. | Um pequeno animal salta atrás de um animal maior, a cauda do animal maior obscurecendo o rosto de menor. | Um cachorro pequeno persegue uma grande vaca marrom. | Um animal bronzeado está sendo arrasado no rosto por um touro marrom e branco.",Dois cães marrons brincam na grama.
3257207516_9d2bc0ea04.jpg,Um menino e uma mulher em fantasias árabes fazendo sinais de paz. | Um menino e uma jovem em um lenço na cabeça fazem sinais de paz. | Uma garota de touca e um garoto com uma bandana estão dando o sinal de paz para a câmera. | Uma mulher vestindo uma capa de cabeça azul e um garoto vestindo um lenço segura os dedos em sinais de paz. | Uma mulher com touca azul e um menino com uma faixa de cabeça fazem um sinal de paz com os dedos,Uma mulher vestindo uma camisa azul e óculos de sol sorri para a câmera.
3694555931_7807db2fb4.jpg,Duas garotas brincando de lama em uma pequena piscina. | Duas pessoas lutas de lama. | Duas mulheres são lutas de lama em uma piscina infantil. | Duas mulheres em uma briga de lama. | Duas mulheres lasco de lama em uma piscina azul,Uma criança está pulando em uma piscina.
2657663775_bc98bf67ac.jpg,"Uma garota pula sobre a água na praia. | Uma pessoa solitária usando uma blusa roxa correndo na praia na praia | Uma mulher pula pela praia. | A mulher está usando uma camisa roxa e corre na praia. | Mulher na praia, correndo de água para árvores.",Uma criança está correndo pela praia.
2039457436_fc30f5e1ce.jpg,Uma mulher atração escorre sobre uma cerca. | Uma mulher subindo uma cerca de arame farpado. | Uma mulher com uma roupa de cowboy sobe sobre uma cerca de arame com os espectadores de uma varanda atrás dela. | Despertador Cowgirl vestido sobe sobre a cerca de barbante | A cowgirl com pouca roupa sobe sobre a cerca de arame farpado para se afastar das duas pessoas ameaçadoras no convés.,Uma mulher vestindo um chapéu de cowboy e um chapéu de cowboy está andando em uma rua da cidade.
98377566_e4674d1ebd.jpg,Dois cães marrons e brancos levantam as orelhas e olham através de uma cerca. | Dois cachorros olhando para fora da gaiola. | Dois cães pequenos estão em uma gaiola lá fora. | Dois cães pequenos em uma gaiola. | Dois cães brancos e marrons contra uma cerca.,Três cães em uma gaiola.
1808007704_ee8a93abb4.jpg,"Um homem de camisa vermelha está pulando de uma rocha para outro roqueiro maior, com dois observadores masculinos abaixo dele. | Um homem de camisa vermelha tentou se agarrar à rocha enquanto outros três assistiam. | Um homem está pendurado na beira de uma rocha, enquanto outros o pegam. | um homem pulando de uma grande rocha para a próxima | Um homem pula de uma pedra para outra e dois homens tentam pegá -lo como ele mal faz.",Um homem está escalando um penhasco.
2857473929_4f52662c30.jpg,Dois homens de chapéus estão em uma ampla calçada. | Dois homens em pé em uma rua. | Dois homens vestindo chapéus estão no caminho ao lado de um prédio de tijolos. | Dois homens vestindo chapéus ficam na calçada arborizada perto de um prédio. | Dois homens com chapéus na rua.,Um homem e uma mulher sentam -se em um banco do parque.
3666169738_a8c74cf745.jpg,Um bebê brincando na água em uma praia | Um bebê gordinho com um chapéu laranja salpica em um corpo de água raso. | Um pequeno bebê vestido com shorts azuis e um chapéu azul tenta equilibrar com a ajuda de uma mão adulta atrás dele. | Um pequeno bebê espirra na água | Um bebê minúsculo em troncos de natação e um chapéu azul.,Uma criança brinca na água.
581419370_30485f3580.jpg,Os caminhantes dão um salto em tandem enquanto atravessava a ponte. | dois caras pulando enquanto atravessava uma ponte | Dois homens estão pulando no ar enquanto atravessava uma ponte de madeira. | Duas pessoas estão pulando em uma ponte nas montanhas. | Dois rapazes pulam em uma ponte.,Três pessoas estão andando em uma ponte.
369186134_5eef374112.jpg,Um grupo de três cães está andando pela neve. | Três cães na neve por uma cerca. | Três cães ao lado de uma cerca azul na neve. | Três cães em pé na neve ao lado de uma cerca azul. | Dois cães amarelos e um cachorro pequeno caminham pela neve.,Dois cães brincam na neve.
3594029059_cee1f4c59a.jpg,Um pássaro voa pelo ar com asas estendidas. | Um pássaro preto e branco com um bico amarelo está voando. | Uma águia voa pelo ar. | Uma águia desce quase até o chão. | A águia está voando baixo para o chão.,Um pássaro branco está voando sobre a água.
2938316391_97382d14aa.jpg,Uma garota de moletom com capuz e biquíni está de pé na praia com uma câmera. | Uma mulher em um capuz listrado segura uma câmera em uma praia | Uma mulher fica em uma praia com uma câmera | Uma mulher tira fotos na praia. | Uma mulher com moletom com capuz e fundo de biquíni segurando uma câmera no lado da praia.,Uma pessoa em uma roupa de mergulho preta está andando em uma praia.
2095078658_c14ba89bc2.jpg,Um cachorro passa pela neve em frente à floresta. | Cachorro grande correndo na neve | O cachorro passa pela neve. | O cão de pastor alemão está correndo pela neve. | O pastor alemão está correndo pela neve branca.,Um cachorro correndo na neve.
274313927_404d0e94ab.jpg,Um cachorro preto em pé em uma grama segurando um item de plástico branco na boca. | Um cachorro preto está carregando um brinquedo de cachorro branco através de um campo de grama alta. | Um cachorro preto está segurando um objeto branco nos dentes. | Um cachorro preto com um brinquedo branco na boca em um campo de grama. | Um Retriever de Labrador preto em um campo gramado retorna com um cilindro nubby branco na boca.,Um cachorro preto e branco está carregando um graveto na boca.
3382105769_b1a4e4c60d.jpg,Um cachorro marrom recupera um bastão em um rio rochoso | Um cachorro que atravessa um riacho. | Um cachorro correndo com algo na boca em águas rasas. | Um cachorro com um graveto na boca atravessa as rochas em águas rasas. | Um cachorro molhado está mergulhando na água.,Um cachorro preto e branco está correndo pela água.
361092202_3d70144ebd.jpg,Um caminhante descobre um recurso em uma paisagem estéril. | Um caminhante passa uma formação de rochas brancas no meio de um deserto vazio. | Um homem caminhando com uma mochila grande e dois postes perto de uma coleção de rochas brancas pontudas. | Um homem com uma mochila olha para objetos brancos no chão. | Pessoa subindo uma ladeira rochosa com objetos brancos na frente deles.,Uma pessoa está andando de bicicleta na praia.
3000428313_8a1e65e20e.jpg,Um menino de roupa de mergulho azul está montando uma prancha de surf | Um garoto monta uma prancha de surf sobre uma pequena onda em água azul brilhante. | Um garoto vestindo uma roupa de mergulho azul monta em uma prancha azul. | O garoto está montando uma tábua azul na água. | Duas crianças em brigas de mergulho azuis surf.,Um garoto vestindo uma camisa azul monta uma prancha de surf.
3155279929_d1cddbe7cf.jpg,Um cachorro preto se sacode na praia em frente às ondas. | Um cachorro está se secando na praia ao lado do oceano. | Um cachorro tremendo depois de sair do oceano. | cachorro sacudindo a água ao lado do oceano | O cachorro está sacudindo o pêlo em frente à água.,Um cachorro preto e branco está correndo na praia.
3539767254_c598b8e6c7.jpg,Uma gôndola é dirigida pelos canais com outros barcos ao redor. | Um homem está dirigindo uma gôndola com pessoas nele por um rio com edifícios ao redor. | um homem remar uma ganilla por um caminho aquoso | Homem em uma gôndola em um canal. | A gôndola está polindo seu barco no canal.,Dois homens estão andando em um rio.
544576742_283b65fa0d.jpg,Um alpinista repele de uma parede rochosa. | Uma mulher escalando um penhasco de rock. | Uma mulher em jeans escalando. | A mulher está segurando uma rocha enorme e tem corda vermelha ao seu redor. | Mulher vai escalar rochas.,Uma mulher escalando uma parede de pedra.
1622619190_d0b51aff28.jpg,Um cachorro marrom está andando na grama ao lado de uma cerca. | Um cachorro marrom trotando em um quintal gramado e cercado. | Um grande cachorro marrom em um quintal cercado | O cachorro grande está brincando ao ar livre dentro de uma cerca. | O cão magro trota através de um parque ensolarado em frente a uma cerca de arame.,Um cachorro marrom está correndo por uma cerca de arame.
3071676551_a65741e372.jpg,Uma pessoa monta as ondas em uma prancha de surf. | Uma pessoa surfando. | Um surfista está montando uma onda. | Um surfista montando uma onda grande | Um surfista montando uma prancha de surf em mar áspero.,Um surfista monta uma onda.
241031254_0c6f30e3d1.jpg,"Um homem barbudo em uma camisa branca e shorts pretos está caminhando em um caminho da floresta. | Um homem de camisa branca está de pé em uma trilha na floresta. | Um homem vestindo um pacote de água e shorts em uma trilha ao ar livre. | Um homem curto e mochila com uma mochila está de pé em uma floresta | Esse homem, vestindo uma camiseta branca e shorts pretos, está em um caminho na floresta.",Uma mulher vestindo uma camisa branca e jeans está andando por uma floresta.
1015118661_980735411b.jpg,Um garoto sorri na frente de uma parede pedregosa em uma cidade. | Um menino está de pé na rua enquanto um homem de macacão está trabalhando em uma parede de pedra. | Um garoto dirige AROSS pela rua. | Uma criança está andando em uma rua pavimentada com um poste de metal e um homem atrás dele. | Garoto sorridente de camisa branca e jeans azul em frente à parede de pedra com o homem em macacão atrás dele.,Um garoto vestindo uma camisa azul está pulando de um balanço.
191003284_1025b0fb7d.jpg,Um homem ajuda uma garotinha a andar de bicicleta. | Um homem ajuda uma jovem a equilibrar uma bicicleta grande demais para ela. | Um homem segurando uma menina pequena em uma bicicleta. | Um homem está ajudando uma garota a sentar em uma bicicleta grande. | Este homem está ajudando uma garota em um vestido laranja em uma bicicleta.,Um homem de camisa azul está andando de bicicleta em uma rua da cidade.
3547313700_39368b9a2f.jpg,"Dois cães estão voltados para o outro na grama ao lado de uma cerca de madeira. | Dois cães brincam de grama. | Dois cães brincam juntos. | Dois filhotes brincam de brincadeira e se perseguem. | Dois cães bronzeados, um maior que o outro, interagem em um quintal gramado cercado por uma cerca arborizada.",Dois cães brincando na grama.
3455419642_894d03f153.jpg,"Um cachorro preto pula em uma bola segurada por um homem vestindo jeans azul, uma camisa listrada azul e uma jaqueta azul escura. | Um homem e um cachorro brincam com uma bola amarela. | Um homem lança com um cachorro preto e uma bola amarela. | Homem brincando com um cachorro com uma bola amarela | O cachorro preto está pulando na bola amarela sendo segurada pelo homem.",Um cachorro preto e um cachorro preto estão brincando com uma bola de futebol.
3301854980_233cc2f896.jpg,Um cara em um skate segurando um corrimão. | Uma criança skates em um conjunto de grades em um dia de neve. | Um snowboarder anda de snowboard por um parapeito ao lado de um lance de degraus. | Um snowboarder andando por um parapeito. | Menino andando de skate por uma grade de escada no inverno,Uma mulher de camisa branca e calça preta está andando de skate por uma cerca de madeira.
2636514498_01fcc5f501.jpg,Uma criança brinca com um brinquedo em um playground. | Uma criança pequena está vestindo uma roupa azul com sapatos azuis. | Uma criança joga em um playground. | Uma criança está brincando com um graveto em um playground. | Há uma criança jogando em um playground.,Uma criança está brincando em um playground.
2883324329_24361e2d49.jpg,"Um homem está sentado na calçada por uma árvore. | Um homem se senta na calçada. | Um homem sentado em um meio -fio em um parque da cidade. | Garotinho sentado na calçada do lado de fora. | Através das linhas de energia, um homem senta perto de um toco de árvore em forma incomum",Uma criança em uma camisa azul está andando de skate em um parque de skate.
1418266617_b32143275b.jpg,Um cachorro preto e branco pula sobre um poste enquanto espirra água. | Um cachorro molhado está pulando sobre um obstáculo. | Um cachorro molhado pula sobre um bar. | Um spaniel úmido limpa um salto. | Um cachorro branco e molhado está pulando sobre obstáculos.,Um cachorro preto e branco está pulando sobre um obstáculo.
2261169495_98254e2e66.jpg,Uma garota está jogando um videogame virtual enquanto sua imagem é exibida atrás dela. | Uma mulher dança junto com um videogame de dança projetado em tela grande atrás dela. | Uma mulher está dançando no palco na frente de uma tela. | Uma mulher com os braços no ar sorri com uma tela atrás dela. | A garota está brincando junto com as imagens na tela grande.,Uma mulher está sentada em um sofá ao ar livre.
2831723637_30d4456665.jpg,Um cachorro marrom e branco está correndo em torno de um poste. | Um cão multicolorido corre em torno de obstáculos em um curso. | Collie cães corre em torno de um poste. | cachorro correndo em postes vermelhos e brancos | O cachorro está correndo em torno de um poste branco e rosa.,Um cachorro preto e branco está correndo na grama.
1714316707_8bbaa2a2ba.jpg,"Um menino de jaqueta vermelha cheira uma árvore coberta de neve com um graveto. | Uma criança está embaixo de uma árvore coberta de neve. | Um menino sacode a neve de uma árvore. | Uma pessoa em uma jaqueta vermelha fica sob uma árvore coberta de neve. | Criança em uma paisagem nevada, puxando um galho de árvore coberto de neve.",Uma criança está andando pela neve.
3666537170_c4ecda4be8.jpg,Um garoto de baú de natação laranja e branco está caindo na água em uma praia ou lago. | Um garoto de shorts laranja está tocando na parte superficial do oceano. | Um menino em troncos de natação na água na praia | Um garoto usando shorts de tábua cai para trás na água. | um jovem vestindo um aracão floral vermelho e branco caindo na praia,Um menino está pulando na água.
2792195540_af5fb95caa.jpg,Acima da vista de várias pessoas paraquedismo. | Um grupo de pessoas é mostrado para mergulhar no céu quando caem no céu. | Um saltador de céu cai em direção ao mar e à terra. | As pessoas estão paraquedismo. | Skydivers em formação.,Um grupo de pessoas está no ar acima da água.
540604040_bec822c144.jpg,Uma garota deslizando para baixo de um poste | Uma criança pequena com um rabo de cavalo vestido com shorts jeans e uma camisa rosa e marrom sobe em um poste perto de equipamentos de playground de madeira. | Uma jovem asiática está deslizando por um poste em equipamentos de playground ao ar livre. | Uma jovem menina desliza por um bar em uma estrutura de jogo. | Uma jovem menina deslizando por um poste preto.,Uma criança está pulando em um trampolim.
2552723989_7bc93e0f7b.jpg,Um menino cai da bicicleta vermelha. | Um garoto caiu de sua bicicleta na calçada. | Um menino deita na calçada depois de cair de sua bicicleta. | Um garoto cai da bicicleta. | um garoto deitado na rua com uma bicicleta vermelha sobre ele,Um garoto vestindo um capacete vermelho está andando de bicicleta em um parque de skate.
2245348304_08bc5642f1.jpg,Um homem de chapéu fica do lado de fora perto de algumas caixas de papelão. | Um homem toca seu violão na rua. | Um homem senta -se em uma caixa e toca um violão na rua. | Um homem fica ao lado de caixas de papelão e toca um instrumento. | Um músico mais velho Perfoms na rua atrás de uma caixa de papelão.,Um homem e uma mulher sentam -se em um banco.
381275595_b429fd1639.jpg,Um cachorro marrom está mastigando um osso com um animal de pelúcia embaixo dele. | Um cachorro mastiga um osso. | Big Brown Dog Mastigam o osso deitado. | Cachorro grande e peludo mastiga um osso enquanto deitado em um brinquedo peludo. | Cão marrom mastiga o osso enquanto deita no tapete.,Um cachorro marrom está deitado na grama com uma bola de tênis na boca.
3323528927_7b21081271.jpg,"Um menino está pulando para cima e para baixo. | Um garoto pulando | Uma criança está pulando de um banquinho amarelo dentro de uma sala em uma casa. | Menino de camisa laranja e calças de camuflagem pulando | O menino com camisa laranja pula de pequenos banquinhos amarelos, dentro de casa.",Um menino está pulando em uma cama.
2372572028_53b76104a9.jpg,Um menino sobe em seu carro de brinquedo. | Uma criança sobe em um kart. | Um menino de casaco azul está subindo em um caminhão vermelho. | Um menino pequeno em uma jaqueta azul sobe em um veículo de rodas elétricas | Uma criança pequena vestindo um casaco azul subindo em um carro de brinquedo vermelho.,Uma criança em um capacete vermelho está andando de bicicleta.
2951750234_a4741f708b.jpg,Um jóquei em um cavalo preto pula sobre um obstáculo. | Um equestre e um cavalo estão pulando sobre um obstáculo. | Uma pessoa vestindo uma jaqueta marinha e chapéu preto pulando sobre uma pequena partição em um cavalo. | Um saltador de show está fazendo um cavalo marrom pular sobre uma cerca branca. | Uma mulher em um cavalo pula um obstáculo.,Um cavalo e um cavaleiro estão pulando um cavalo.
1007320043_627395c3d8.jpg,Uma criança brincando em uma rede de corda. | Uma garotinha escalando em corda vermelha. | Uma garotinha de rosa sobe uma ponte de corda no parque. | Uma criança pequena agarra as cordas vermelhas no playground. | A criança pequena sobe em cordas vermelhas em um playground.,Uma criança em um balanço.
434792818_56375e203f.jpg,Um casal olhando para uma escultura vermelha | Um homem e uma mulher olhando para uma escultura vermelha. | Um homem e uma mulher olham para a câmera enquanto estão em frente a uma estrutura de arte vermelha. | Um homem e uma mulher ficam na frente de uma grande estátua vermelha moderna. | Um homem e uma mulher ficam perto de uma grande escultura vermelha ao ar livre.,Dois homens estão jogando um jogo de beisebol.
